time (fs),deltaI
-141.2985831,-2.030151408
-141.3628681,-2.075377531
-141.4271532,-2.145729278
-141.4914383,-2.201005651
-141.5557234,-2.261307149
-141.6200084,-2.306533272
-141.6842935,-2.326633771
-141.7485786,-2.36683477
-141.8128636,-2.396985518
-141.8771487,-2.407035768
-141.9414338,-2.432161392
-142.0057188,-2.427136267
-142.0700039,-2.412060893
-142.134289,-2.396985518
-142.198574,-2.361809645
-142.2628591,-2.301508147
-142.3271442,-2.236181525
-142.3914293,-2.140704154
-142.4557143,-2.060302157
-142.5199994,-1.949749411
-142.5842845,-1.839196666
-142.6485695,-1.753769544
-142.7128546,-1.703518296
-142.7771397,-1.633166549
-142.8414247,-1.577890176
-142.9057098,-1.502513304
-142.9699949,-1.427136432
-143.03428,-1.396985683
-143.098565,-1.34170931
-143.1628501,-1.276382688
-143.2271352,-1.170855067
-143.2914202,-1.10050332
-143.3557053,-0.994975699
-143.4199904,-0.874372704
-143.4842754,-0.763819958
-143.5485605,-0.663317462
-143.6128456,-0.562814966
-143.6771307,-0.497488344
-143.7414157,-0.432161722
-143.8057008,-0.351759725
-143.8699859,-0.311558726
-143.9342709,-0.266332603
-143.998556,-0.236181854
-144.0628411,-0.226131605
-144.1271261,-0.195980856
-144.1914112,-0.165830107
-144.2556963,-0.135679358
-144.3199813,-0.10552861
-144.3842664,-0.030151738
-144.4485515,0.005024136
-144.5128366,0.055275384
-144.5771216,0.115576882
-144.6414067,0.160803005
-144.7056918,0.195978878
-144.7699768,0.221104502
-144.8342619,0.236179877
-144.898547,0.241205002
-144.962832,0.256280376
-145.0271171,0.251255251
-145.0914022,0.226129627
-145.1556873,0.206029128
-145.2199723,0.190953754
-145.2842574,0.14572763
-145.3485425,0.130652256
-145.4128275,0.070350758
-145.4771126,0.025124635
-145.5413977,-0.035176862
-145.6056827,-0.075377861
-145.6699678,-0.130654234
-145.7342529,-0.180905482
-145.7985379,-0.236181854
-145.862823,-0.301508477
-145.9271081,-0.301508477
-145.9913932,-0.33668435
-146.0556782,-0.366835099
-146.1199633,-0.381910474
-146.1842484,-0.432161722
-146.2485334,-0.452262221
-146.3128185,-0.497488344
-146.3771036,-0.557789842
-146.4413886,-0.613066214
-146.5056737,-0.71356871
-146.5699588,-0.798995832
-146.6342439,-0.894473203
-146.6985289,-1.025126448
-146.762814,-1.150754568
-146.8270991,-1.276382688
-146.8913841,-1.396985683
-146.9556692,-1.492463054
-147.0199543,-1.562814802
-147.0842393,-1.618091174
-147.1485244,-1.688442922
-147.2128095,-1.72864392
-147.2770946,-1.783920293
-147.3413796,-1.819096166
-147.4056647,-1.85427204
-147.4699498,-1.899498163
-147.5342348,-1.929648912
-147.5985199,-2.005025784
-147.662805,-2.065327282
-147.72709,-2.135679029
-147.7913751,-2.201005651
-147.8556602,-2.276382523
-147.9199452,-2.301508147
-147.9842303,-2.336684021
-148.0485154,-2.351759395
-148.1128005,-2.34673427
-148.1770855,-2.321608646
-148.2413706,-2.316583522
-148.3056557,-2.296483022
-148.3699407,-2.22110615
-148.4342258,-2.180905152
-148.4985109,-2.125628779
-148.5627959,-2.09547803
-148.627081,-2.050251907
-148.6913661,-2.020101158
-148.7556512,-1.98995041
-148.8199362,-1.964824786
-148.8842213,-1.924623787
-148.9485064,-1.894473038
-149.0127914,-1.859297165
-149.0770765,-1.839196666
-149.1413616,-1.809045917
-149.2056466,-1.743719294
-149.2699317,-1.71859367
-149.3342168,-1.648241923
-149.3985018,-1.59296555
-149.4627869,-1.507538429
-149.527072,-1.417086182
-149.5913571,-1.306533437
-149.6556421,-1.206030941
-149.7199272,-1.075377696
-149.7842123,-0.934674202
-149.8484973,-0.814071206
-149.9127824,-0.658292338
-149.9770675,-0.512563718
-150.0413525,-0.391960723
-150.1056376,-0.266332603
-150.1699227,-0.150754733
-150.2342078,-0.080402986
-150.2984928,0.005024136
-150.3627779,0.065325634
-150.427063,0.115576882
-150.491348,0.16582813
-150.5556331,0.201004003
-150.6199182,0.241205002
-150.6842032,0.27135575
-150.7484883,0.336682373
-150.8127734,0.39698387
-150.8770585,0.452260243
-150.9413435,0.512561741
-151.0056286,0.597988862
-151.0699137,0.65829036
-151.1341987,0.693466234
-151.1984838,0.728642107
-151.2627689,0.738692357
-151.3270539,0.733667232
-151.391339,0.713566733
-151.4556241,0.663315485
-151.5199091,0.577888363
-151.5841942,0.517586866
-151.6484793,0.447235118
-151.7127644,0.331657248
-151.7770494,0.246230126
-151.8413345,0.150752755
-151.9056196,0.035174885
-151.9699046,-0.060302486
-152.0341897,-0.165830107
-152.0984748,-0.261307478
-152.1627598,-0.341709475
-152.2270449,-0.432161722
-152.29133,-0.542714467
-152.3556151,-0.623116464
-152.4199001,-0.72361896
-152.4841852,-0.83919683
-152.5484703,-0.929649077
-152.6127553,-1.040201822
-152.6770404,-1.165829942
-152.7413255,-1.296483187
-152.8056105,-1.412061058
-152.8698956,-1.527638928
-152.9341807,-1.648241923
-152.9984657,-1.763819794
-153.0627508,-1.879397664
-153.1270359,-1.98995041
-153.191321,-2.080402656
-153.255606,-2.160804653
-153.3198911,-2.261307149
-153.3841762,-2.326633771
-153.4484612,-2.371859894
-153.5127463,-2.417086018
-153.5770314,-2.417086018
-153.6413164,-2.452261891
-153.7056015,-2.457287016
-153.7698866,-2.457287016
-153.8341717,-2.427136267
-153.8984567,-2.422111142
-153.9627418,-2.412060893
-154.0270269,-2.417086018
-154.0913119,-2.417086018
-154.155597,-2.427136267
-154.2198821,-2.442211642
-154.2841671,-2.432161392
-154.3484522,-2.432161392
-154.4127373,-2.437186517
-154.4770224,-2.427136267
-154.5413074,-2.391960394
-154.6055925,-2.341709146
-154.6698776,-2.276382523
-154.7341626,-2.175880027
-154.7984477,-2.080402656
-154.8627328,-1.964824786
-154.9270178,-1.819096166
-154.9913029,-1.713568546
-155.055588,-1.577890176
-155.119873,-1.442211806
-155.1841581,-1.35175956
-155.2484432,-1.246231939
-155.3127283,-1.150754568
-155.3770133,-1.075377696
-155.4412984,-0.959799826
-155.5055835,-0.864322454
-155.5698685,-0.778895333
-155.6341536,-0.678392837
-155.6984387,-0.58794059
-155.7627237,-0.467337595
-155.8270088,-0.35678485
-155.8912939,-0.216081355
-155.955579,-0.10552861
-156.019864,0.015074386
-156.0841491,0.130652256
-156.1484342,0.211054253
-156.2127192,0.316581874
-156.2770043,0.39698387
-156.3412894,0.452260243
-156.4055744,0.502511491
-156.4698595,0.567838114
-156.5341446,0.572863238
-156.5984296,0.613064237
-156.6627147,0.608039112
-156.7269998,0.597988862
-156.7912849,0.603013987
-156.8555699,0.572863238
-156.919855,0.562812989
-156.9841401,0.52261199
-157.0484251,0.482410992
-157.1127102,0.447235118
-157.1769953,0.40703412
-157.2412803,0.386933621
-157.3055654,0.336682373
-157.3698505,0.276380875
-157.4341356,0.241205002
-157.4984206,0.180903504
-157.5627057,0.120602006
-157.6269908,0.075375883
-157.6912758,0.015074386
-157.7555609,-0.08542811
-157.819846,-0.190955731
-157.884131,-0.301508477
-157.9484161,-0.391960723
-158.0127012,-0.537689342
-158.0769863,-0.658292338
-158.1412713,-0.804020957
-158.2055564,-0.929649077
-158.2698415,-1.070352571
-158.3341265,-1.175880192
-158.3984116,-1.281407813
-158.4626967,-1.376885184
-158.5269817,-1.472362555
-158.5912668,-1.537689178
-158.6555519,-1.61306605
-158.7198369,-1.683417797
-158.784122,-1.773870043
-158.8484071,-1.859297165
-158.9126922,-1.944724286
-158.9769772,-2.035176533
-159.0412623,-2.155779528
-159.1055474,-2.271357398
-159.1698324,-2.381910144
-159.2341175,-2.502513139
-159.2984026,-2.61809101
-159.3626876,-2.698493006
-159.4269727,-2.778895003
-159.4912578,-2.834171376
-159.5555429,-2.86934725
-159.6198279,-2.86934725
-159.684113,-2.84924675
-159.7483981,-2.809045752
-159.8126831,-2.773869878
-159.8769682,-2.713568381
-159.9412533,-2.658292008
-160.0055383,-2.59799051
-160.0698234,-2.522613638
-160.1341085,-2.49246289
-160.1983935,-2.457287016
-160.2626786,-2.402010643
-160.3269637,-2.351759395
-160.3912488,-2.311558397
-160.4555338,-2.271357398
-160.5198189,-2.216081026
-160.584104,-2.140704154
-160.648389,-2.075377531
-160.7126741,-2.000000659
-160.7769592,-1.914573538
-160.8412442,-1.809045917
-160.9055293,-1.723618795
-160.9698144,-1.608040925
-161.0340995,-1.47738768
-161.0983845,-1.336684186
-161.1626696,-1.180905317
-161.2269547,-1.045226947
-161.2912397,-0.884422954
-161.3555248,-0.743719459
-161.4198099,-0.572865216
-161.4840949,-0.427136597
-161.54838,-0.286433102
-161.6126651,-0.170855232
-161.6769502,-0.065327611
-161.7412352,0.050250259
-161.8055203,0.130652256
-161.8698054,0.231154752
-161.9340904,0.276380875
-161.9983755,0.336682373
-162.0626606,0.402008995
-162.1269456,0.467335618
-162.1912307,0.537687365
-162.2555158,0.577888363
-162.3198008,0.64824011
-162.3840859,0.723616982
-162.448371,0.778893355
-162.5126561,0.834169728
-162.5769411,0.864320477
-162.6412262,0.884420976
-162.7055113,0.879395851
-162.7697963,0.864320477
-162.8340814,0.824119478
-162.8983665,0.77386823
-162.9626515,0.673365734
-163.0269366,0.623114486
-163.0912217,0.567838114
-163.1555068,0.512561741
-163.2197918,0.462310493
-163.2840769,0.422109494
-163.348362,0.386933621
-163.412647,0.391958746
-163.4769321,0.356782872
-163.5412172,0.336682373
-163.6055022,0.306531624
-163.6697873,0.256280376
-163.7340724,0.201004003
-163.7983574,0.110551757
-163.8626425,0.03014976
-163.9269276,-0.10552861
-163.9912127,-0.261307478
-164.0554977,-0.391960723
-164.1197828,-0.552764717
-164.1840679,-0.703518461
-164.2483529,-0.869347579
-164.312638,-1.050252072
-164.3769231,-1.21608119
-164.4412081,-1.35175956
-164.5054932,-1.497488179
-164.5697783,-1.638191674
-164.6340634,-1.783920293
-164.6983484,-1.904523288
-164.7626335,-2.030151408
-164.8269186,-2.125628779
-164.8912036,-2.226131275
-164.9554887,-2.336684021
-165.0197738,-2.437186517
-165.0840588,-2.507538264
-165.1483439,-2.603015635
-165.212629,-2.673367382
-165.2769141,-2.763819629
-165.3411991,-2.859297
-165.4054842,-2.934673872
-165.4697693,-3.030151243
-165.5340543,-3.130653739
-165.5983394,-3.22613111
-165.6626245,-3.301507982
-165.7269095,-3.37185973
-165.7911946,-3.422110978
-165.8554797,-3.437186352
-165.9197647,-3.452261726
-165.9840498,-3.417085853
-166.0483349,-3.35175923
-166.11262,-3.241206485
-166.176905,-3.105528115
-166.2411901,-2.959799496
-166.3054752,-2.829146251
-166.3697602,-2.683417632
-166.4340453,-2.517588514
-166.4983304,-2.36683477
-166.5626154,-2.22110615
-166.6269005,-2.090452906
-166.6911856,-1.96984991
-166.7554707,-1.879397664
-166.8197557,-1.748744419
-166.8840408,-1.623116299
-166.9483259,-1.502513304
-167.0126109,-1.36180981
-167.076896,-1.206030941
-167.1411811,-1.000000824
-167.2054661,-0.824121456
-167.2697512,-0.618091339
-167.3340363,-0.437186846
-167.3983213,-0.246232104
-167.4626064,-0.090453235
-167.5268915,0.090451258
-167.5911766,0.231154752
-167.6554616,0.371858246
-167.7197467,0.452260243
-167.7840318,0.552762739
-167.8483168,0.628139611
-167.9126019,0.713566733
-167.976887,0.804018979
-168.041172,0.869345602
-168.1054571,0.954772723
-168.1697422,1.04522497
-168.2340273,1.110551592
-168.2983123,1.185928464
-168.3625974,1.246229962
-168.4268825,1.28643096
-168.4911675,1.341707333
-168.5554526,1.381908331
-168.6197377,1.391958581
-168.6840227,1.396983706
-168.7483078,1.371858082
-168.8125929,1.346732458
-168.876878,1.306531459
-168.941163,1.241204837
-169.0054481,1.16080284
-169.0697332,1.060300344
-169.1340182,0.944722474
-169.1983033,0.829144603
-169.2625884,0.698491358
-169.3268734,0.52261199
-169.3911585,0.361807997
-169.4554436,0.195978878
-169.5197286,0.02009951
-169.5840137,-0.135679358
-169.6482988,-0.271357728
-169.7125839,-0.402010973
-169.7768689,-0.532664218
-169.841154,-0.643216963
-169.9054391,-0.72361896
-169.9697241,-0.793970707
-170.0340092,-0.869347579
-170.0982943,-0.939699326
-170.1625793,-1.080402821
-170.2268644,-1.185930442
-170.2911495,-1.301508312
-170.3554346,-1.482412805
-170.4197196,-1.673367547
-170.4840047,-1.849246915
-170.5482898,-2.030151408
-170.6125748,-2.185930277
-170.6768599,-2.336684021
-170.741145,-2.47236239
-170.80543,-2.572864886
-170.8697151,-2.668342258
-170.9340002,-2.708543256
-170.9982852,-2.728643755
-171.0625703,-2.738694005
-171.1268554,-2.73366888
-171.1911405,-2.738694005
-171.2554255,-2.728643755
-171.3197106,-2.728643755
-171.3839957,-2.748744254
-171.4482807,-2.763819629
-171.5125658,-2.783920128
-171.5768509,-2.819096002
-171.6411359,-2.834171376
-171.705421,-2.864322125
-171.7697061,-2.86934725
-171.8339912,-2.894472874
-171.8982762,-2.894472874
-171.9625613,-2.874372374
-172.0268464,-2.834171376
-172.0911314,-2.783920128
-172.1554165,-2.753769379
-172.2197016,-2.713568381
-172.2839866,-2.653266883
-172.3482717,-2.592965386
-172.4125568,-2.487437765
-172.4768419,-2.381910144
-172.5411269,-2.261307149
-172.605412,-2.155779528
-172.6696971,-1.994975534
-172.7339821,-1.859297165
-172.7982672,-1.713568546
-172.8625523,-1.582915301
-172.9268373,-1.432161557
-172.9911224,-1.291458062
-173.0554075,-1.130654069
-173.1196925,-1.015076198
-173.1839776,-0.85929733
-173.2482627,-0.743719459
-173.3125478,-0.58794059
-173.3768328,-0.432161722
-173.4411179,-0.286433102
-173.505403,-0.115578859
-173.569688,0.050250259
-173.6339731,0.251255251
-173.6982582,0.432159744
-173.7625432,0.638189861
-173.8268283,0.78391848
-173.8911134,0.924621974
-173.9553985,1.050250094
-174.0196835,1.120601842
-174.0839686,1.180903339
-174.1482537,1.201003838
-174.2125387,1.185928464
-174.2768238,1.17085309
-174.3411089,1.125626966
-174.4053939,1.090451093
-174.469679,1.065325469
-174.5339641,1.03517472
-174.5982491,1.005023971
-174.6625342,0.969848098
-174.7268193,0.964822973
-174.7911044,0.944722474
-174.8553894,0.914571725
-174.9196745,0.879395851
-174.9839596,0.834169728
-175.0482446,0.753767731
-175.1125297,0.678390859
-175.1768148,0.562812989
-175.2410998,0.457285368
-175.3053849,0.331657248
-175.36967,0.211054253
-175.4339551,0.095476382
-175.4982401,-0.050252237
-175.5625252,-0.195980856
-175.6268103,-0.33668435
-175.6910953,-0.432161722
-175.7553804,-0.582915466
-175.8196655,-0.673367712
-175.8839505,-0.804020957
-175.9482356,-0.909548578
-176.0125207,-1.010051074
-176.0768058,-1.10050332
-176.1410908,-1.185930442
-176.2053759,-1.281407813
-176.269661,-1.381910309
-176.333946,-1.452262056
-176.3982311,-1.562814802
-176.4625162,-1.673367547
-176.5268012,-1.788945418
-176.5910863,-1.919598662
-176.6553714,-2.050251907
-176.7196564,-2.175880027
-176.7839415,-2.341709146
-176.8482266,-2.467337266
-176.9125117,-2.613065885
-176.9767967,-2.768844754
-177.0410818,-2.889447749
-177.1053669,-2.989950245
-177.1696519,-3.050251742
-177.233937,-3.135678864
-177.2982221,-3.165829613
-177.3625071,-3.180904987
-177.4267922,-3.145729114
-177.4910773,-3.095477866
-177.5553624,-3.055276867
-177.6196474,-3.010050744
-177.6839325,-2.979899995
-177.7482176,-2.944724122
-177.8125026,-2.909548248
-177.8767877,-2.889447749
-177.9410728,-2.879397499
-178.0053578,-2.86934725
-178.0696429,-2.839196501
-178.133928,-2.804020627
-178.198213,-2.748744254
-178.2624981,-2.698493006
-178.3267832,-2.603015635
-178.3910683,-2.49246289
-178.4553533,-2.331658896
-178.5196384,-2.170854902
-178.5839235,-1.984925285
-178.6482085,-1.814071042
-178.7124936,-1.633166549
-178.7767787,-1.447236931
-178.8410637,-1.281407813
-178.9053488,-1.140704318
-178.9696339,-0.994975699
-179.033919,-0.879397829
-179.098204,-0.773870208
-179.1624891,-0.668342587
-179.2267742,-0.603015965
-179.2910592,-0.522613968
-179.3553443,-0.46231247
-179.4196294,-0.376885349
-179.4839144,-0.271357728
-179.5481995,-0.195980856
-179.6124846,-0.09547836
-179.6767697,-9.89E-07
-179.7410547,0.115576882
-179.8053398,0.231154752
-179.8696249,0.356782872
-179.9339099,0.487436117
-179.998195,0.618089362
-180.0624801,0.758792856
-180.1267651,0.904521475
-180.1910502,1.040199845
-180.2553353,1.16080284
-180.3196203,1.246229962
-180.3839054,1.316581709
-180.4481905,1.386933456
-180.5124756,1.386933456
-180.5767606,1.381908331
-180.6410457,1.341707333
-180.7053308,1.291456085
-180.7696158,1.221104338
-180.8339009,1.135677216
-180.898186,1.060300344
-180.962471,0.969848098
-181.0267561,0.89949635
-181.0910412,0.834169728
-181.1553263,0.753767731
-181.2196113,0.713566733
-181.2838964,0.643214986
-181.3481815,0.572863238
-181.4124665,0.487436117
-181.4767516,0.41708437
-181.5410367,0.286431125
-181.6053217,0.175878379
-181.6696068,0.015074386
-181.7338919,-0.165830107
-181.7981769,-0.321608976
-181.862462,-0.522613968
-181.9267471,-0.71356871
-181.9910322,-0.879397829
-182.0553172,-1.060302322
-182.1196023,-1.211056066
-182.1838874,-1.356784685
-182.2481724,-1.472362555
-182.3124575,-1.587940426
-182.3767426,-1.683417797
-182.4410276,-1.814071042
-182.5053127,-1.929648912
-182.5695978,-2.045226782
-182.6338829,-2.195980526
-182.6981679,-2.36683477
-182.762453,-2.557789512
-182.8267381,-2.748744254
-182.8910231,-2.949749246
-182.9553082,-3.150754238
-183.0195933,-3.346734106
-183.0838783,-3.547739098
-183.1481634,-3.698492842
-183.2124485,-3.824120962
-183.2767336,-3.924623458
-183.3410186,-3.994975205
-183.4053037,-4.045226453
-183.4695888,-4.050251578
-183.5338738,-4.015075704
-183.5981589,-3.969849581
-183.662444,-3.844221461
-183.726729,-3.763819464
-183.7910141,-3.628141094
-183.8552992,-3.472362226
-183.9195842,-3.311558232
-183.9838693,-3.140703989
-184.0481544,-2.979899995
-184.1124395,-2.798995502
-184.1767245,-2.633166384
-184.2410096,-2.442211642
-184.3052947,-2.276382523
-184.3695797,-2.11557853
-184.4338648,-1.984925285
-184.4981499,-1.829146416
-184.5624349,-1.668342422
-184.62672,-1.492463054
-184.6910051,-1.36180981
-184.7552902,-1.180905317
-184.8195752,-1.000000824
-184.8838603,-0.783920458
-184.9481454,-0.577890341
-185.0124304,-0.366835099
-185.0767155,-0.160804982
-185.1410006,0.045225134
-185.2052856,0.236179877
-185.2695707,0.447235118
-185.3338558,0.603013987
-185.3981408,0.733667232
-185.4624259,0.829144603
-185.526711,0.914571725
-185.5909961,1.005023971
-185.6552811,1.065325469
-185.7195662,1.130652091
-185.7838513,1.17085309
-185.8481363,1.251255086
-185.9124214,1.331657083
-185.9767065,1.42210933
-186.0409915,1.517586701
-186.1052766,1.592963573
-186.1695617,1.66331532
-186.2338468,1.723616818
-186.2981318,1.768842941
-186.3624169,1.773868066
-186.426702,1.733667067
-186.490987,1.648239946
-186.5552721,1.562812824
-186.6195572,1.457285203
-186.6838422,1.356782707
-186.7481273,1.206028963
-186.8124124,1.070350594
-186.8766975,0.924621974
-186.9409825,0.819094354
-187.0052676,0.693466234
-187.0695527,0.587938613
-187.1338377,0.492461242
-187.1981228,0.39698387
-187.2624079,0.311556749
-187.3266929,0.206029128
-187.390978,0.135677381
-187.4552631,0.010049261
-187.5195481,-0.130654234
-187.5838332,-0.241206979
-187.6481183,-0.376885349
-187.7124034,-0.497488344
-187.7766884,-0.658292338
-187.8409735,-0.83919683
-187.9052586,-1.055277197
-187.9695436,-1.256282189
-188.0338287,-1.47738768
-188.0981138,-1.693468046
-188.1623988,-1.914573538
-188.2266839,-2.145729278
-188.290969,-2.376885019
-188.3552541,-2.587940261
-188.4195391,-2.783920128
-188.4838242,-2.97487487
-188.5481093,-3.135678864
-188.6123943,-3.256281859
-188.6766794,-3.331658731
-188.7409645,-3.412060728
-188.8052495,-3.472362226
-188.8695346,-3.517588349
-188.9338197,-3.552764222
-188.9981047,-3.577889846
-189.0623898,-3.582914971
-189.1266749,-3.643216469
-189.19096,-3.678392342
-189.255245,-3.723618466
-189.3195301,-3.743718965
-189.3838152,-3.758794339
-189.4481002,-3.733668715
-189.5123853,-3.708543091
-189.5766704,-3.628141094
-189.6409554,-3.527638598
-189.7052405,-3.386935104
-189.7695256,-3.201005486
-189.8338107,-3.015075869
-189.8980957,-2.824121126
-189.9623808,-2.61809101
-190.0266659,-2.412060893
-190.0909509,-2.216081026
-190.155236,-2.060302157
-190.2195211,-1.939699162
-190.2838061,-1.804020792
-190.3480912,-1.658292173
-190.4123763,-1.577890176
-190.4766614,-1.48743793
-190.5409464,-1.386935434
-190.6052315,-1.276382688
-190.6695166,-1.160804818
-190.7338016,-1.065327446
-190.7980867,-0.889448078
-190.8623718,-0.738694334
-190.9266568,-0.58794059
-190.9909419,-0.422111472
-191.055227,-0.241206979
-191.119512,-0.055277362
-191.1837971,0.110551757
-191.2480822,0.251255251
-191.3123673,0.442209994
-191.3766523,0.613064237
-191.4409374,0.758792856
-191.5052225,0.874370726
-191.5695075,1.010049096
-191.6337926,1.115576717
-191.6980777,1.231154587
-191.7623627,1.326631958
-191.8266478,1.396983706
-191.8909329,1.437184704
-191.955218,1.462310328
-192.019503,1.497486202
-192.0837881,1.512561576
-192.1480732,1.522611826
-192.2123582,1.512561576
-192.2766433,1.502511326
-192.3409284,1.512561576
-192.4052134,1.54773745
-192.4694985,1.567837949
-192.5337836,1.597988698
-192.5980686,1.592963573
-192.6623537,1.603013822
-192.7266388,1.572863074
-192.7909239,1.54773745
-192.8552089,1.482410827
-192.919494,1.366832957
-192.9837791,1.211054088
-193.0480641,1.070350594
-193.1123492,0.874370726
-193.1766343,0.653265235
-193.2409193,0.437184869
-193.3052044,0.226129627
-193.3694895,-9.89E-07
-193.4337746,-0.175880357
-193.4980596,-0.371860224
-193.5623447,-0.522613968
-193.6266298,-0.708543586
-193.6909148,-0.879397829
-193.7551999,-1.045226947
-193.819485,-1.206030941
-193.88377,-1.386935434
-193.9480551,-1.572865051
-194.0123402,-1.773870043
-194.0766253,-1.97990016
-194.1409103,-2.175880027
-194.2051954,-2.36683477
-194.2694805,-2.547739262
-194.3337655,-2.713568381
-194.3980506,-2.854271875
-194.4623357,-2.99497537
-194.5266207,-3.095477866
-194.5909058,-3.180904987
-194.6551909,-3.276382358
-194.7194759,-3.356784355
-194.783761,-3.427136102
-194.8480461,-3.512563224
-194.9123312,-3.592965221
-194.9766162,-3.698492842
-195.0409013,-3.783919963
-195.1051864,-3.87437221
-195.1694714,-3.944723957
-195.2337565,-4.005025454
-195.2980416,-4.070352077
-195.3623266,-4.120603325
-195.4266117,-4.120603325
-195.4908968,-4.140703824
-195.5551819,-4.080402326
-195.6194669,-4.015075704
-195.683752,-3.954774206
-195.7480371,-3.85427171
-195.8123221,-3.72864359
-195.8766072,-3.61306572
-195.9408923,-3.437186352
-196.0051773,-3.251256734
-196.0694624,-3.065327117
-196.1337475,-2.824121126
-196.1980325,-2.567839762
-196.2623176,-2.296483022
-196.3266027,-2.040201658
-196.3908878,-1.793970542
-196.4551728,-1.532664053
-196.5194579,-1.276382688
-196.583743,-1.055277197
-196.648028,-0.84924708
-196.7123131,-0.663317462
-196.7765982,-0.487438094
-196.8408832,-0.311558726
-196.9051683,-0.135679358
-196.9694534,0.04020001
-197.0337385,0.226129627
-197.0980235,0.391958746
-197.1623086,0.613064237
-197.2265937,0.854270227
-197.2908787,1.125626966
-197.3551638,1.326631958
-197.4194489,1.542712325
-197.4837339,1.763817816
-197.548019,1.959797683
-197.6123041,2.115576552
-197.6765892,2.236179547
-197.7408742,2.326631794
-197.8051593,2.376883042
-197.8694444,2.457285038
-197.9337294,2.492460912
-197.9980145,2.527636786
-198.0622996,2.55276241
-198.1265846,2.577888034
-198.1908697,2.597988533
-198.2551548,2.587938283
-198.3194398,2.562812659
-198.3837249,2.517586536
-198.44801,2.432159414
-198.5122951,2.306531294
-198.5765801,2.17587805
-198.6408652,1.974873058
-198.7051503,1.748742442
-198.7694353,1.512561576
-198.8337204,1.256280211
-198.8980055,0.964822973
-198.9622905,0.693466234
-199.0265756,0.412059245
-199.0908607,0.130652256
-199.1551458,-0.155779858
-199.2194308,-0.422111472
-199.2837159,-0.668342587
-199.348001,-0.904523453
-199.412286,-1.145729443
-199.4765711,-1.402010808
-199.5408562,-1.618091174
-199.6051412,-1.859297165
-199.6694263,-2.025126283
-199.7337114,-2.2311564
-199.7979964,-2.417086018
-199.8622815,-2.572864886
-199.9265666,-2.748744254
-199.9908517,-2.879397499
-200.0551367,-3.015075869
-200.1194218,-3.165829613
-200.1837069,-3.311558232
-200.2479919,-3.457286851
-200.312277,-3.61306572
-200.3765621,-3.758794339
-200.4408471,-3.904522958
-200.5051322,-4.060301827
-200.5694173,-4.211055571
-200.6337024,-4.336683691
-200.6979874,-4.467336936
-200.7622725,-4.532663558
-200.8265576,-4.603015306
-200.8908426,-4.61809068
-200.9551277,-4.613065555
-201.0194128,-4.552764058
-201.0836978,-4.517588184
-201.1479829,-4.412060563
-201.212268,-4.301507818
-201.2765531,-4.190955072
-201.3408381,-4.060301827
-201.4051232,-3.969849581
-201.4694083,-3.85427171
-201.5336933,-3.72864359
-201.5979784,-3.628141094
-201.6622635,-3.522613474
-201.7265485,-3.37185973
-201.7908336,-3.195980362
-201.8551187,-3.010050744
-201.9194037,-2.793970378
-201.9836888,-2.547739262
-202.0479739,-2.301508147
-202.112259,-2.045226782
-202.176544,-1.778895168
-202.2408291,-1.512563554
-202.3051142,-1.261307314
-202.3693992,-1.020101323
-202.4336843,-0.804020957
-202.4979694,-0.613066214
-202.5622544,-0.407036098
-202.6265395,-0.23115673
-202.6908246,-0.030151738
-202.7551097,0.160803005
-202.8193947,0.341707498
-202.8836798,0.557787864
-202.9479649,0.768843106
-203.0122499,0.994973722
-203.076535,1.195978714
-203.1408201,1.432159579
-203.2051051,1.633164571
-203.2693902,1.824119314
-203.3336753,2.035174555
-203.3979603,2.221104173
-203.4622454,2.381908166
-203.5265305,2.512561411
-203.5908156,2.623114157
-203.6551006,2.738692027
-203.7193857,2.788943275
-203.7836708,2.839194523
-203.8479558,2.839194523
-203.9122409,2.829144274
-203.976526,2.80401865
-204.040811,2.743717152
-204.1050961,2.693465904
-204.1693812,2.577888034
-204.2336663,2.447234789
-204.2979513,2.321606669
-204.3622364,2.211053923
-204.4265215,2.075375554
-204.4908065,1.934672059
-204.5550916,1.77889319
-204.6193767,1.643214821
-204.6836617,1.52763695
-204.7479468,1.376883206
-204.8122319,1.241204837
-204.876517,1.085425968
-204.940802,0.884420976
-205.0050871,0.678390859
-205.0693722,0.452260243
-205.1336572,0.236179877
-205.1979423,-0.015076363
-205.2622274,-0.276382853
-205.3265124,-0.542714467
-205.3907975,-0.804020957
-205.4550826,-1.040201822
-205.5193676,-1.261307314
-205.5836527,-1.502513304
-205.6479378,-1.733669045
-205.7122229,-1.939699162
-205.7765079,-2.10552828
-205.840793,-2.291457898
-205.9050781,-2.49246289
-205.9693631,-2.678392507
-206.0336482,-2.879397499
-206.0979333,-3.090452741
-206.1622183,-3.301507982
-206.2265034,-3.512563224
-206.2907885,-3.703517966
-206.3550736,-3.884422459
-206.4193586,-4.055276702
-206.4836437,-4.201005322
-206.5479288,-4.276382194
-206.6122138,-4.381909814
-206.6764989,-4.437186187
-206.740784,-4.457286686
-206.805069,-4.462311811
-206.8693541,-4.462311811
-206.9336392,-4.427135938
-206.9979242,-4.381909814
-207.0622093,-4.336683691
-207.1264944,-4.301507818
-207.1907795,-4.24120632
-207.2550645,-4.190955072
-207.3193496,-4.140703824
-207.3836347,-4.075377202
-207.4479197,-4.025125954
