time,field,writeheader
-138.38456040028595,4.227143789981317e-6,true
-137.8842030021444,1.1248902292293342e-5,true
-137.38384560400286,1.5069878789811036e-5,true
-136.88348820586134,1.4562332753410086e-5,true
-136.38313080771982,9.858614508718175e-6,true
-135.88277340957828,2.314218183318206e-6,true
-135.38241601143673,-5.9041643094830554e-6,true
-134.8820586132952,-1.2458454807547656e-5,true
-134.38170121515373,-1.549998600677805e-5,true
-133.88134381701215,-1.4169480756186454e-5,true
-133.38098641887063,-8.823741536359694e-6,true
-132.8806290207291,-9.466083301368482e-7,true
-132.38027162258757,7.239638607093777e-6,true
-131.87991422444605,1.3385395623536191e-5,true
-131.3795568263045,1.569790399235521e-5,true
-130.879199428163,1.3490427703674135e-5,true
-130.37884203002145,7.400212539972781e-6,true
-129.8784846318799,-8.094806101313894e-7,true
-129.37812723373835,-8.786503337555114e-6,true
-128.87776983559684,-1.4273805148805785e-5,true
-128.37741243745538,-1.5731620089283363e-5,true
-127.8770550393138,-1.2745235205035232e-5,true
-127.37669764117226,-6.136836225366089e-6,true
-126.87634024303073,2.2418732817579366e-6,true
-126.37598284488921,1.00041735479645e-5,true
-125.87562544674766,1.4905012448270883e-5,true
-125.37526804860616,1.5513023873354342e-5,true
-124.87491065046463,1.1653452060093059e-5,true
-124.37455325232308,4.458896513123548e-6,true
-123.87419585418156,-3.986881953602149e-6,true
-123.37383845604005,-1.1274898582181998e-5,true
-122.87348105789852,-1.535638970608902e-5,true
-122.37312365975697,-1.5096805744037496e-5,true
-121.87276626161542,-1.0572884744834612e-5,true
-121.37240886347391,-3.0540935932845455e-6,true
-120.87205146533239,5.331695046830007e-6,true
-120.37169406719087,1.21839248043501e-5,true
-119.87133666904933,1.552443353373652e-5,true
-119.37097927090778,1.4394326091676487e-5,true
-118.8706218727663,9.145831434958433e-6,true
-118.37026447462473,1.3219574351809246e-6,true
-117.86990707648322,-6.824509540995986e-6,true
-117.36954967834167,-1.2994619111281777e-5,true
-116.86919228020014,-1.5479653034155823e-5,true
-116.36883488205858,-1.360873541845348e-5,true
-115.86847748391706,-7.91763652302057e-6,true
-115.36812008577556,-8.472220939127056e-9,true
-114.86776268763404,7.877336461449406e-6,true
-114.3674052894925,1.3485600403000141e-5,true
-113.86704789135092,1.521106700020519e-5,true
-113.36669049320945,1.2581900467148661e-5,true
-112.86633309506794,6.393140692124879e-6,true
-112.3659756969264,-1.5538985033372197e-6,true
-111.86561829878482,-8.999094491212042e-6,true
-111.3652609006433,-1.3867789976777225e-5,true
-110.8649035025018,-1.4828878466606249e-5,true
-110.36454610436029,-1.1638868135559004e-5,true
-109.86418870621874,-5.202790265142329e-6,true
-109.36383130807721,2.664592639684926e-6,true
-108.86347390993566,9.734004672296037e-6,true
-108.36311651179415,1.3995880960518338e-5,true
-107.86275911365264,1.4250337989588188e-5,true
-107.36240171551108,1.0459508322281609e-5,true
-106.86204431736954,3.74315925719636e-6,true
-106.36168691922799,-3.971157118167401e-6,true
-105.86132952108647,-1.051478398246021e-5,true
-105.360972122945,-1.4081944708142758e-5,true
-104.86061472480344,-1.3709370916606552e-5,true
-104.3602573266619,-9.522830272258587e-6,true
-103.85989992852035,-2.6999102464498248e-6,true
-103.35954253037887,4.844814188065651e-6,true
-102.8591851322373,1.0984722180545198e-5,true
-102.35882773409578,1.3984801731147705e-5,true
-101.85847033595424,1.300808095986252e-5,true
-101.35811293781273,8.359196640473211e-6,true
-100.85775553967122,1.3824370482963923e-6,true
-100.35739814152966,-5.9441627520626095e-6,true
-99.85704074338814,-1.1577273228471343e-5,true
-99.35668334524662,-1.3967393126467723e-5,true
-98.85632594710508,-1.2466834689243869e-5,true
-98.35596854896349,-7.497696141086805e-6,true
