time,field
-300.0,-0.0052931097952949955
-299.49964260185845,-0.0002423908898115843
-298.99928520371697,0.004724935196312042
-298.4989278055754,0.008238086840548975
-297.9985704074339,0.009137776375677885
-297.49821300929233,0.006850024660630171
-296.99785561115084,0.0016418914732644987
-296.4974982130093,-0.005343578435420286
-295.99714081486775,-0.012316978930050638
-295.49678341672626,-0.017297101123981216
-294.99642601858477,-0.018673031041175167
-294.49606862044317,-0.01571286452541984
-293.9957112223016,-0.008862563233920146
-293.4953538241601,0.00027198202412163626
-292.9949964260186,0.009284185190031992
-292.4946390278771,0.015594681037331035
-291.9942816297355,0.0171879238943738
-291.493924231594,0.013247608314671715
-290.9935668334525,0.004490447073353219
-290.4932094353109,-0.006927924105261341
-289.9928520371694,-0.017938565581419742
-289.4924946390279,-0.025386753872529925
-288.9921372408864,-0.02693368754677073
-288.49177984274485,-0.02177482991987172
-287.9914224446033,-0.010961761373936188
-287.49106504646176,0.00278414465489901
-286.9907076483202,0.015744893400725577
-286.49035025017866,0.024208207493163943
-285.9899928520372,0.02553334749039597
-285.48963545389563,0.01897150245632634
-284.98927805575414,0.005980603170610848
-284.4889206576126,-0.010086779862220351
-283.98856325947105,-0.024856253849039004
-283.4882058613295,-0.034128432690719135
-282.98784846318796,-0.035066990247295336
-282.48749106504647,-0.02704702337417257
-281.9871336669049,-0.011920993598277311
-281.48677626876344,0.006392599787496134
-280.9864188706219,0.02291713411057897
-280.48606147248034,0.032972213634617
-279.98570407433886,0.033505930554707936
-279.4853466761973,0.02401709530475194
-278.98498927805576,0.006782712396106531
-278.4846318799142,-0.013693695910261663
-277.9842744817727,-0.03186915183878494
-277.4839170836312,-0.04266100999000984
-276.98355968548964,-0.042854933793431096
-276.4832022873481,-0.032040542054014964
-275.9828448892066,-0.012813078100908846
-275.48248749106506,0.009837346142785496
-274.9821300929235,0.029815027772642885
-274.48177269478197,0.04155966369924689
-273.9814152966404,0.041594714484466055
-273.481057898499,0.02954450929460045
-272.98070050035744,0.008321734458472714
-272.48034310221584,-0.0165804228669629
-271.9799857040743,-0.03851057540493278
-271.4796283059328,-0.0514255437515451
-270.9792709077913,-0.0515363897202748
-270.4789135096498,-0.03839517920256382
-269.9785561115082,-0.01511790546914787
-269.47819871336674,0.012341111763074404
-268.9778413152252,0.03669909936807521
-268.4774839170836,0.05126080774387464
-267.9771265189421,0.051741324925756886
-267.47676912080055,0.03750475452633118
-266.97641172265907,0.01186767268770672
-266.4760543245175,-0.01864856886960536
-265.975696926376,-0.04596015117395387
-265.4753395282345,-0.0625469530708409
-264.9749821300929,-0.06350398427437191
-264.4746247319514,-0.04795731839144133
-263.9742673338099,-0.019448407527345963
-263.4739099356683,0.014837623415695507
-262.9735525375268,0.045835022088066335
-262.47319513938527,0.06494553816524398
-261.9728377412438,0.06639971109180921
-261.47248034310223,0.04899842373536914
-260.97212294496063,0.016694175599151678
-260.47176554681914,-0.022253375979056446
-259.97140814867765,-0.05738707455671583
-259.4710507505361,-0.07886928064004979
-258.97069335239456,-0.08021702224432303
-258.4703359542531,-0.06019678897746938
-257.9699785561115,-0.023371253377694037
-257.46962115797,0.020866110957057492
-256.96926375982844,0.06059487156851134
-256.4689063616869,0.08452142843922374
-255.9685489635454,0.08520703585011909
-255.46819156540388,0.061431116335213296
-254.96783416726234,0.018868006134879333
-254.46747676912082,-0.031252258570268004
-253.96711937097928,-0.07516564797386947
-253.46676197283773,-0.10038768898520946
-252.96640457469618,-0.09921413781309227
-252.4660471765547,-0.07096892535809
-251.96568977841315,-0.02244080771769859
-251.46533238027163,0.03363208712853915
-250.9649749821301,0.08177480209707545
-250.46461758398857,0.10800797704820954
-249.96426018584702,0.10399885088275632
-249.46390278770548,0.06980987949194242
-248.96354538956396,0.01421957422428909
-248.46318799142247,-0.04761033995403265
-247.96283059328093,-0.09840238453000145
-247.4624731951394,-0.12361727021094993
-246.96211579699786,-0.1155014499950131
-246.46175839885635,-0.07532305237735425
-245.9614010007148,-0.013302946009368957
-245.46104360257326,0.05380274611301983
-244.96068620443174,0.10707142403275625
-244.46032880629022,0.13078119662666948
-243.9599714081487,0.11724939714374935
-243.45961401000716,0.0694604103882307
-242.95925661186564,0.0004279240530416711
-242.4588992137241,-0.07055876782074257
-241.95854181558255,-0.12349537375126886
-241.45818441744103,-0.14325530872893627
-240.95782701929954,-0.12371140210778399
-240.45746962115797,-0.06948974984684077
-239.95711222301648,0.0049907003694415015
-239.45675482487488,0.07910363466117278
-238.95639742673342,0.1316078993992808
-238.45604002859187,0.14689332170737918
