time,field,writeheader
-30.34255287130489,-0.21446037665197445,true
-30.40683794094749,-0.22651790582005144,true
-30.47112301059009,-0.23731334091322298,true
-30.53540808023279,-0.2468052899101863,true
-30.599693149875392,-0.2549603310335174,true
-30.663978219517993,-0.2617530889955068,true
-30.728263289160694,-0.26716625626103807,true
-30.792548358803188,-0.27119056003566194,true
-30.85683342844589,-0.2738246761005283,true
-30.92111849808859,-0.275075091015497,true
-30.98540356773109,-0.2749559145942475,true
-31.04968863737379,-0.27348864491736996,true
-31.11397370701639,-0.2707018884883206,true
-31.17825877665799,-0.2666310384500184,true
-31.242543846300492,-0.2613179140642923,true
-31.306828915943193,-0.25481036491013964,true
-31.371113985585794,-0.24716184347793296,true
-31.435399055228388,-0.23843095002369624,true
-31.499684124871088,-0.22868095369908925,true
-31.56396919451369,-0.2179792940878267,true
-31.62825426415629,-0.20639706735730676,true
-31.69253933379889,-0.19400850127494934,true
-31.75682440344159,-0.1808904233422187,true
-31.821109473084192,-0.1671217262659219,true
-31.885394542726793,-0.15278283491688216,true
-31.949679612369394,-0.13795517882153516,true
-32.01396468201199,-0.12272067409376967,true
-32.07824975165469,-0.10716121854409412,true
-32.14253482129729,-0.09135820350292047,true
-32.20681989093989,-0.07539204566661843,true
-32.27110496058249,-0.05934174202147274,true
-32.33539003022509,-0.04328445062441925,true
-32.39967509986779,-0.02729509972332109,true
-32.46396016951039,-0.011446027386562122,true
-32.52824523915299,0.0041933465149565025,true
-32.59253030879559,0.019556814467497467,true
-32.65681537843829,0.03458164045425205,true
-32.72110044808089,0.049208783261731955,true
-32.78538551772349,0.0633830834879275,true
-32.84967058736609,0.07705341413310561,true
-32.91395565700869,0.09017279499371372,true
-32.97824072665129,0.10269847141015094,true
-33.042525796293994,0.11459195823708797,true
-33.10681086593659,0.12581905020766807,true
-33.17109593557919,0.1363498001475605,true
-33.23538100522189,0.14615846675894054,true
-33.29966607486439,0.15522343393571475,true
-33.36395114450709,0.16352710378764884,true
-33.42823621414979,0.17105576574066822,true
-33.49252128379229,0.17779944424198085,true
-33.55680635343499,0.18375172773057738,true
-33.62109142307649,0.1889095816351752,true
-33.68537649272019,0.1932731482321657,true
-33.74966156236169,0.19684553623529885,true
-33.81394663200439,0.19963260299670438,true
-33.87823170164699,0.20164273217573322,true
-33.94251677128959,0.2028866096786345,true
-34.00680184093229,0.20337700058919925,true
-34.07108691057489,0.20312852969943124,true
-34.13537198021749,0.20215746811153573,true
-34.19965704986009,0.20048152821982312,true
-34.263942119502794,0.1981196691955031,true
-34.32822718914539,0.19509191489101355,true
-34.39251225878799,0.19141918585591922,true
-34.45679732843069,0.18712314691611007,true
-34.52108239807319,0.18222607151477493,true
-34.58536746771589,0.17675072375027204,true
-34.64965253735849,0.17072025877552255,true
-34.71393760700109,0.16415814194890285,true
-34.77822267664369,0.15708808685086192,true
-34.84250774628629,0.149534012006654,true
-34.90679281592899,0.14152001588667154,true
-34.97107788557159,0.13307036949481127,true
