time,current
-297.2159443188864,-2.149889026842528e-24
-297.2039440788816,3.2214344794385505e-24
-297.1919438388768,-1.9569080957213026e-24
-297.179943598872,-3.678931012229606e-24
-297.1679433588672,-5.806475931519862e-24
-297.15594311886235,-8.0749047210279e-24
-297.14394287885756,1.5703521743887879e-24
-297.13194263885276,4.796911555696044e-24
-297.11994239884797,-4.359267753776226e-24
-297.10794215884323,6.685298559966638e-25
-297.0959419188384,1.1077794132407971e-23
-297.0839416788336,2.1239404803560226e-24
-297.0719414388288,-9.739758298277522e-24
-297.059941198824,-4.093578794238451e-24
-297.04794095881914,1.022713762015019e-23
-297.0359407188144,1.2192532023060737e-23
-297.02394047880955,-4.443869682463551e-24
-297.01194023880475,-1.014068702880995e-23
-296.99993999879996,1.087780754322868e-23
-296.9879397587952,1.811389732896415e-23
-296.97593951879037,-1.7500350444532374e-24
-296.9639392787856,-6.089198216850171e-24
-296.9519390387808,5.332956745198716e-24
-296.939938798776,1.2623917930577518e-24
-296.92793855877113,-3.7856533494481924e-24
-296.9159383187664,3.12809187851766e-24
-296.90393807876154,3.218548303173928e-24
-296.8919378387568,-2.8278477284282644e-24
-296.879937598752,-8.558062526840611e-24
-296.86793735874716,-1.4245119072986253e-23
-296.8559371187424,-2.332139947219741e-24
-296.84393687873757,1.2656887278214942e-23
-296.8319366387328,-5.879284546672947e-24
-296.819936398728,-1.9682761576832347e-23
-296.8079361587232,7.436939431687308e-24
-296.7959359187184,1.3903720210581765e-23
-296.7839356787136,-1.7555793058689236e-23
-296.77193543870874,-1.446581464401793e-23
-296.759935198704,1.6665291333685038e-23
-296.7479349586992,1.1759259756235263e-23
-296.7359347186944,-6.840905445736561e-24
-296.72393447868956,2.9653158606963245e-24
-296.7119342386848,1.2312370433316052e-23
-296.69993399867997,-1.2760582795421712e-24
-296.6879337586752,-7.187644801938468e-24
-296.6759335186704,6.892970358015796e-24
-296.6639332786656,8.58991834664523e-24
-296.65193303866073,-6.095988393466801e-24
-296.639932798656,-2.9765082970530246e-24
-296.6279325586512,7.904020515315748e-24
-296.6159323186464,-2.5912145925033302e-24
-296.6039320786416,-9.910166090693295e-24
-296.59193183863675,-1.1523809569441336e-24
-296.57993159863196,-1.1766755908687362e-24
-296.56793135862716,-2.433440141561059e-24
-296.55593111862237,2.2474572630862626e-24
-296.5439308786176,-4.065111909496074e-24
-296.5319306386128,-1.0125577784189628e-23
-296.519930398608,-5.058377001660311e-24
-296.5079301586032,7.034759025334881e-24
-296.4959299185984,2.2174857361409136e-23
-296.4839296785936,8.806442841956142e-24
-296.47192943858875,-1.647579584191038e-23
-296.459929198584,4.921496230676888e-24
-296.44792895857915,1.542479930662439e-23
-296.4359287185744,-2.5419323618729908e-23
-296.42392847856956,-1.550769998979714e-23
-296.41192823856477,3.013582559361235e-23
-296.39992799856,1.0268522429597757e-23
-296.3879277585552,-9.813368860082433e-24
-296.3759275185504,9.016024847962143e-24
-296.3639272785456,-4.390237207738159e-24
-296.35192703854074,-1.2678598092931778e-23
-296.339926798536,1.245570105291274e-23
-296.32792655853115,4.984529731350856e-24
-296.31592631852635,-1.1644245789389025e-23
-296.30392607852156,-4.9310043876777276e-24
-296.29192583851676,-9.922410339732532e-24
-296.279925598512,-5.8800011301342494e-24
-296.26792535850717,8.906690896765484e-24
-296.25592511850243,-2.955748930894268e-24
-296.2439248784976,-5.072071624206815e-24
-296.2319246384928,9.59674970681183e-24
-296.219924398488,1.3648075983187037e-25
-296.20792415848314,-6.654794038302804e-24
-296.19592391847834,3.623165129273191e-24
-296.18392367847355,6.741604451890337e-24
-296.17192343846875,6.005779174126623e-24
-296.159923198464,-4.6169345659022076e-24
-296.14792295845916,-9.601207380752269e-24
-296.13592271845437,1.2872219780573677e-23
-296.1239224784496,1.0521815768489821e-23
-296.1119222384448,-1.874642747148748e-23
-296.0999219984399,-1.065424310827633e-23
-296.0879217584352,7.293355775348662e-24
-296.07592151843033,-4.147419322170842e-25
-296.0639212784256,-1.4984495904445578e-24
-296.0519210384208,3.009783447635255e-24
-296.03992079841595,5.376577208586246e-25
-296.0279205584112,-3.415004651681074e-24
-296.01592031840636,-7.27365627014077e-24
-296.0039200784016,3.633781058591285e-24
-295.99191983839677,5.451300459595834e-24
-295.979919598392,-1.8544417716347122e-23
-295.9679193583872,-8.476553622218913e-24
-295.9559191183824,2.044899201233898e-23
-295.9439188783776,9.843017106983656e-24
-295.9319186383728,9.463469655643893e-24
-295.919918398368,1.8288534338824755e-23
-295.9079181583632,-1.4225993986647986e-23
-295.89591791835835,-1.9344054046604177e-23
-295.8839176783536,1.675294437933935e-23
-295.87191743834876,1.1391258792495098e-23
-295.85991719834396,-8.570464058963411e-24
-295.84791695833917,1.1125394325813236e-24
-295.8359167183344,6.798737252950993e-24
-295.8239164783295,1.2941247807451082e-24
-295.8119162383248,-4.180827374365403e-24
-295.79991599832,-1.1531017952832662e-24
-295.7879157583152,8.192895786526323e-24
-295.7759155183104,-5.2928444064285335e-24
-295.76391527830555,-1.1395333050514224e-23
-295.75191503830075,1.4764378517699836e-23
-295.73991479829596,6.179236348550056e-24
-295.72791455829116,-2.157295276018388e-23
-295.71591431828637,-7.208792083029827e-25
-295.7039140782816,1.5353872312340127e-23
-295.6919138382768,6.020558008034304e-25
-295.679913598272,2.2213412663646597e-25
-295.6679133582672,-7.770208230545167e-24
-295.6559131182624,-2.219750301707304e-23
-295.64391287825754,-6.323237591796998e-24
-295.6319126382528,2.4457544460550034e-24
-295.61991239824795,-7.671371826837805e-24
-295.60791215824315,6.873633901846416e-25
-295.59591191823836,7.104022105588553e-24
-295.58391167823356,-3.649612653572035e-24
-295.57191143822877,-6.706253856106068e-25
-295.559911198224,1.4186273647791672e-23
-295.5479109582192,1.7018803561673943e-23
-295.5359107182144,5.7382272734069675e-24
-295.52391047820953,-1.0854552205300482e-23
-295.5119102382048,-1.9881143588625325e-23
-295.49990999819994,-1.7266514460687627e-23
-295.4879097581952,-1.9890863157539177e-23
-295.47590951819035,-2.844777544022167e-23
-295.46390927818555,-1.82311462995757e-23
-295.4519090381808,-5.1321669781410596e-24
-295.43990879817596,-1.4760933807681375e-23
-295.4279085581712,-8.741903113742855e-25
-295.4159083181664,4.396995178122829e-23
-295.4039080781616,4.980962304700087e-23
-295.3919078381568,3.747097249140437e-23
-295.37990759815193,5.391257910153219e-23
-295.36790735814714,5.554381640381227e-23
-295.35590711814234,4.753658596348784e-23
-295.3439068781376,5.0088312227276005e-23
-295.3319066381328,1.9972636944094836e-23
-295.319906398128,-1.1859658732862555e-24
-295.30790615812316,1.1431338285713198e-23
-295.29590591811836,-3.530353244108347e-23
-295.28390567811357,-1.0339856796666875e-22
-295.2719054381087,-9.215643984996935e-23
-295.259905198104,-7.381008818051938e-23
-295.2479049580991,-1.0586126589273056e-22
-295.2359047180944,-1.2811352024342507e-22
-295.2239044780896,-1.1342566324115957e-22
-295.2119042380848,-7.487628595361495e-23
-295.19990399807995,-3.358338192563935e-23
-295.18790375807515,-5.0928675707845815e-24
-295.1759035180704,1.4960318939109498e-23
-295.16390327806556,2.1438808962791666e-23
-295.15190303806077,4.9231930415405233e-23
-295.13990279805597,1.317040161574589e-22
-295.1279025580512,1.8921903421458348e-22
-295.1159023180464,1.7607487759973723e-22
-295.1039020780416,1.609338758855342e-22
-295.09190183803673,1.7739249349079499e-22
-295.079901598032,2.08589076660607e-22
-295.06790135802714,2.149373594614443e-22
-295.0559011180224,1.6366577288829802e-22
-295.04390087801755,1.008387832777927e-22
-295.03190063801276,4.983037881947289e-23
-295.01990039800796,-2.395054629821276e-24
-295.00790015800317,-1.800125691539562e-23
-294.9958999179983,-4.948236810916799e-23
-294.9838996779936,-1.677337203001615e-22
-294.9718994379888,-2.595628712682713e-22
-294.959899197984,-2.600540167368248e-22
-294.9478989579792,-2.528695763153189e-22
-294.9358987179744,-2.6854989232909376e-22
-294.92389847796954,-3.1439914802583637e-22
-294.91189823796475,-3.714461480450849e-22
-294.89989799795995,-3.6098334550820146e-22
-294.88789775795516,-2.9483073240065725e-22
-294.8758975179504,-2.2404346840905643e-22
-294.86389727794557,-1.6911265428836073e-22
-294.8518970379408,-1.7258341240838256e-22
-294.839896797936,-1.6654341356206043e-22
-294.8278965579312,-5.226278906832598e-23
-294.81589631792633,9.234320964004654e-23
-294.8038960779216,1.8542859055919464e-22
-294.79189583791674,2.194454539443559e-22
-294.77989559791195,2.1680418044013037e-22
-294.76789535790715,2.972102870868589e-22
-294.75589511790236,4.477633218810081e-22
-294.74389487789756,4.993164137319489e-22
-294.73189463789276,4.8698863851290605e-22
-294.7198943978879,4.890519455704702e-22
-294.7078941578832,4.568339413170469e-22
-294.6958939178783,4.627773236471768e-22
-294.6838936778736,5.21535898836275e-22
-294.67189343786873,4.743221238576939e-22
-294.659893197864,3.3808667083335727e-22
-294.64789295785914,2.308391854270888e-22
-294.63589271785435,1.79240362199136e-22
-294.62389247784955,1.924198094063869e-22
-294.61189223784476,1.5402330348768923e-22
-294.59989199784,-3.9547886999042224e-23
-294.58789175783517,-2.2278319842771122e-22
-294.57589151783037,-2.7885644131655084e-22
-294.5638912778256,-3.002425203976797e-22
-294.5518910378208,-3.425643955896311e-22
-294.53989079781593,-4.381228305635094e-22
-294.5278905578112,-5.85754871748338e-22
-294.5158903178064,-6.766944516565594e-22
-294.5038900778016,-6.715357740145621e-22
-294.49188983779675,-6.23283401764453e-22
-294.479889597792,-5.977159209222529e-22
-294.46788935778716,-6.696965684251531e-22
-294.45588911778236,-7.514860377614931e-22
-294.4438888777775,-6.742332212507844e-22
-294.4318886377728,-5.0529238191525355e-22
-294.4198883977679,-4.0011566918080374e-22
-294.4078881577632,-3.7652100250074842e-22
-294.3958879177584,-3.8330844195326353e-22
-294.3838876777536,-3.0540410275015497e-22
-294.37188743774874,-9.130261649802991e-23
-294.35988719774394,1.0227294122552533e-22
-294.34788695773915,1.6815340128969403e-22
-294.33588671773435,1.886149493900956e-22
-294.32388647772956,2.4693788377739265e-22
-294.31188623772476,3.804078324351361e-22
-294.29988599771997,5.653147377753562e-22
-294.2878857577152,6.776182689910884e-22
-294.2758855177104,6.655549439779075e-22
-294.2638852777055,6.500678249911425e-22
-294.2518850377008,7.385504844026927e-22
-294.23988479769594,8.67543463841975e-22
-294.2278845576912,9.092085509888956e-22
-294.21588431768635,8.478130179725427e-22
-294.20388407768155,7.54095450797551e-22
-294.19188383767676,7.020840924122089e-22
-294.17988359767196,7.396970100441241e-22
-294.16788335766717,7.766226988982937e-22
-294.15588311766237,6.6411912985913995e-22
-294.1438828776576,4.612922729555037e-22
-294.1318826376528,3.2254284492072215e-22
-294.1198823976479,2.6008570667919495e-22
-294.1078821576432,2.2123948895379776e-22
-294.09588191763834,1.3664678461986006e-22
-294.08388167763354,-5.27859650012727e-23
-294.07188143762875,-2.5726122909358165e-22
-294.05988119762395,-3.4718260867970104e-22
-294.04788095761916,-3.5832462389953694e-22
-294.03588071761436,-4.217495771478429e-22
-294.02388047760957,-5.874014052730453e-22
-294.01188023760477,-7.583568103860486e-22
-293.9998799976,-8.248667899059951e-22
-293.9878797575951,-8.195479980062557e-22
-293.97587951759033,-8.229162149782463e-22
-293.96387927758553,-8.704502665843357e-22
-293.95187903758074,-9.73946174611828e-22
-293.93987879757594,-1.050237276228938e-21
-293.9278785575712,-9.921568339341782e-22
-293.91587831756635,-8.639299873864189e-22
-293.90387807756156,-7.978408906685243e-22
-293.89187783755676,-7.986783741415838e-22
-293.87987759755197,-7.837658734368954e-22
-293.8678773575471,-6.8577629887445855e-22
-293.8558771175424,-5.101803217827988e-22
-293.8438768775375,-3.546817430051795e-22
-293.83187663753273,-2.9952856208601517e-22
-293.81987639752793,-2.6978444833358566e-22
-293.80787615752314,-1.4529966308930477e-22
-293.79587591751834,3.8766899101121324e-23
-293.78387567751355,1.9740319950239081e-22
-293.77187543750875,3.23949242705282e-22
-293.75987519750396,3.9107437675655147e-22
-293.74787495749916,4.288427219382459e-22
-293.73587471749437,5.61128775455633e-22
-293.7238744774896,7.3946669710835375e-22
-293.7118742374847,8.238594232065944e-22
-293.69987399748,8.459919873746129e-22
-293.6878737574752,8.728734807905063e-22
-293.6758735174704,9.257189543921837e-22
-293.66387327746554,1.0151661290790437e-21
-293.6518730374608,1.0635338024207671e-21
-293.63987279745595,1.0346228930519682e-21
-293.62787255745116,9.86965220053364e-22
-293.61587231744636,9.224223694540808e-22
-293.6038720774415,8.71895668446064e-22
-293.5918718374367,8.712037761772754e-22
-293.579871597432,8.238500455181693e-22
-293.5678713574272,7.051404727412502e-22
-293.5558711174224,5.953746936120201e-22
-293.5438708774176,4.981065982318913e-22
-293.53187063741274,4.130249756919473e-22
-293.51987039740794,3.2516558409086053e-22
-293.50787015740315,1.7970258415856056e-22
-293.4958699173983,3.1445924610812106e-23
-293.48386967739356,-7.335327564304826e-23
-293.47186943738876,-1.9061706875207798e-22
-293.45986919738397,-3.026085375382491e-22
-293.44786895737917,-3.8403995449699085e-22
-293.4358687173743,-4.95759223282764e-22
-293.4238684773696,-6.337896376605121e-22
-293.41186823736473,-7.381426436563438e-22
-293.39986799736,-8.064872385725781e-22
-293.38786775735514,-8.610450521258944e-22
-293.37586751735034,-9.026195249421958e-22
-293.36386727734555,-9.363572969384596e-22
-293.35186703734075,-9.859846363793184e-22
-293.33986679733596,-1.0339647782565597e-21
-293.32786655733116,-1.031684075619227e-21
-293.31586631732637,-9.906580659995003e-22
-293.3038660773216,-9.413232189228054e-22
-293.2918658373167,-9.046122963214813e-22
-293.279865597312,-9.042169976414084e-22
-293.26786535730713,-8.760851817996538e-22
-293.25586511730233,-7.703188227329136e-22
-293.24386487729754,-6.576759009100208e-22
-293.23186463729274,-5.556082712501671e-22
-293.21986439728795,-4.670208205003429e-22
-293.20786415728315,-4.298680095828814e-22
-293.19586391727836,-3.298962273646999e-22
-293.18386367727356,-1.1710204346105777e-22
-293.17186343726877,3.8002215243596644e-23
-293.159863197264,9.822194143892199e-23
-293.1478629572591,1.4568041991489066e-22
-293.1358627172543,2.0670765776413458e-22
-293.12386247724953,3.6322930004678787e-22
-293.11186223724474,5.822764234135957e-22
-293.09986199724,6.7877486188086385e-22
-293.08786175723515,6.557807941127344e-22
-293.07586151723035,6.477496352221311e-22
-293.06386127722556,7.409227785363934e-22
-293.05186103722076,9.478926744764595e-22
-293.0398607972159,1.0843312858767829e-21
-293.02786055721117,1.0062008905035958e-21
-293.0158603172063,8.823871963513511e-22
-293.0038600772015,8.835821126481997e-22
-292.9918598371968,1.0012731028606634e-21
-292.97985959719193,1.1245062861300105e-21
-292.96785935718714,1.0457492134351576e-21
-292.95585911718234,7.7726993467815955e-22
-292.9438588771775,6.3593325134818775e-22
-292.93185863717275,7.220659618058476e-22
-292.9198583971679,8.359119392847129e-22
-292.90785815716316,8.03337268749889e-22
-292.89585791715837,5.500183720477355e-22
-292.88385767715357,2.39482920625862e-22
-292.8718574371488,1.8700783117308888e-22
-292.8598571971439,3.475047138644067e-22
-292.8478569571392,3.7482823248171e-22
-292.83585671713433,1.3857273841479817e-22
-292.8238564771296,-2.073143046443603e-22
-292.81185623712474,-3.856288813444779e-22
-292.79985599711995,-2.595315815827527e-22
-292.78785575711515,-1.2167923310789772e-22
-292.77585551711036,-3.1254399612634067e-22
-292.7638552771055,-6.954392849237251e-22
-292.75185503710077,-9.263714853912596e-22
-292.739854797096,-8.625500850194676e-22
-292.7278545570912,-6.245866935103971e-22
-292.7158543170863,-5.489177427687514e-22
-292.70385407708153,-8.152662739667105e-22
-292.69185383707674,-1.1385505785204037e-21
-292.67985359707194,-1.141216530361856e-21
-292.6678533570671,-8.30540458662149e-22
-292.65585311706235,-5.926755327801211e-22
-292.6438528770575,-7.536378132794908e-22
-292.63185263705276,-1.1132920887656322e-21
-292.61985239704796,-1.1766069034990676e-21
-292.60785215704317,-8.2737413156279985e-22
-292.5958519170384,-4.434532309653089e-22
-292.5838516770335,-4.37595209804986e-22
-292.5718514370287,-7.762421777890698e-22
-292.55985119702393,-9.785105848983278e-22
-292.54785095701914,-7.162268821173221e-22
-292.53585071701434,-1.9546202228383726e-22
-292.52385047700955,1.0867494007306336e-22
-292.51185023700475,-6.323139829798325e-23
-292.49984999699996,-3.886660331629923e-22
-292.4878497569951,-2.943961794140503e-22
-292.47584951699037,2.2401684372843205e-22
-292.4638492769855,6.207803506779149e-22
-292.4518490369808,5.229122446011538e-22
-292.4398487969759,1.0819464823214568e-22
-292.4278485569711,-3.214169593639776e-23
-292.41584831696633,4.1923534242076396e-22
-292.40384807696154,9.882923364620406e-22
-292.39184783695674,1.032024596043924e-21
-292.37984759695195,5.68546527534755e-22
-292.36784735694715,2.0254842279200825e-22
-292.35584711694236,4.432201896422137e-22
-292.34384687693756,1.0828463284997486e-21
-292.33184663693277,1.410256918845701e-21
-292.3198463969279,1.1012369803702913e-21
-292.3078461569231,5.639636518827606e-22
-292.2958459169183,4.590020683446902e-22
-292.2838456769136,9.39911278365741e-22
-292.2718454369088,1.3675209758893895e-21
-292.25984519690394,1.1043783502761745e-21
-292.24784495689914,3.8140080418972576e-22
-292.23584471689435,-2.6379942814255326e-24
-292.22384447688955,3.6168656820110705e-22
-292.2118442368847,9.611075839347936e-22
-292.1998439968799,9.461873425050142e-22
-292.1878437568751,2.586587046705446e-22
-292.1758435168704,-3.3511680120691537e-22
-292.1638432768656,-2.2080929964392505e-22
-292.1518430368608,4.2151461188836386e-22
-292.13984279685593,7.75606758222226e-22
-292.12784255685114,3.1161886765527777e-22
-292.11584231684634,-4.9199622016290355e-22
-292.10384207684154,-7.387081946411702e-22
-292.0918418368367,-2.0967531279253272e-22
-292.07984159683195,3.3689609819231982e-22
-292.06784135682716,3.688600715103917e-23
-292.05584111682236,-8.7756867997971e-22
-292.04384087681757,-1.3670707182054571e-21
-292.0318406368127,-9.85990348749505e-22
-292.019840396808,-2.7132001428564404e-22
-292.0078401568031,-9.437274123698166e-23
-291.9958399167984,-7.536605725935084e-22
-291.98383967679354,-1.464357578724664e-21
-291.97183943678874,-1.3139574110940847e-21
-291.95983919678395,-4.8601172263909995e-22
-291.94783895677915,6.248687821406237e-23
-291.9358387167743,-3.1543687637622983e-22
