time,current
108.27216544330886,1.7346182247567568e-8
108.2841656833137,1.5428024453605167e-8
108.29616592331847,1.3234921186388332e-8
108.30816616332328,1.1527516627609516e-8
108.32016640332805,1.0619878820011538e-8
108.33216664333285,1.0131816361686758e-8
108.34416688333762,9.324203317549513e-9
108.35616712334246,7.736151923420323e-9
108.3681673633473,5.597320408648983e-9
108.38016760335206,3.6639087130681277e-9
108.39216784335689,2.5520304611110706e-9
108.40416808336165,2.1103829505428696e-9
108.41616832336649,1.5153680630327201e-9
108.42816856337129,9.661185809133143e-11
108.44016880337605,-1.977506609088494e-9
108.45216904338088,-3.892095567827686e-9
108.46416928338564,-5.0021550877853015e-9
108.47616952339048,-5.416150143584503e-9
108.48816976339525,-5.8424578373824994e-9
108.50017000340009,-6.937045149752148e-9
108.51217024340491,-8.745658434738642e-9
108.52417048340966,-1.0672932203987552e-8
108.53617072341447,-1.2000239981039818e-8
108.54817096341924,-1.252553437589388e-8
108.56017120342408,-1.2771455028870149e-8
108.57217144342889,-1.3552312627581391e-8
108.58417168343365,-1.5207012424365732e-8
108.59617192343849,-1.7207544043556483e-8
108.60817216344326,-1.8658967986878366e-8
108.6201724034481,-1.9222862306331155e-8
108.63217264345285,-1.94261358855791e-8
108.64417288345768,-2.008856347063472e-8
108.65617312346248,-2.1562415275813487e-8
108.66817336346725,-2.3469866767011162e-8
108.68017360347207,-2.5067797948750935e-8
108.69217384347684,-2.589529905658704e-8
108.70417408348167,-2.6171013751617893e-8
108.71617432348651,-2.660851519157499e-8
108.72817456349128,-2.777475270723266e-8
108.7401748034961,-2.954055907262849e-8
108.75217504350086,-3.1178833441674247e-8
108.76417528350571,-3.205717332513039e-8
108.77617552351043,-3.22600137350354e-8
108.78817576351527,-3.25338523138791e-8
108.8001760035201,-3.35575145621954e-8
108.81217624352485,-3.5244925463522304e-8
108.82417648352968,-3.685808878344902e-8
108.83617672353445,-3.7778469000273284e-8
108.84817696353929,-3.804494679849551e-8
108.86017720354405,-3.823169512898486e-8
108.87217744354888,-3.8953581635248844e-8
108.88417768355367,-4.037177954666474e-8
108.89617792355844,-4.2012914182642736e-8
108.90817816356328,-4.315745906232702e-8
108.92017840356804,-4.355238480350977e-8
108.93217864357287,-4.369272002753702e-8
108.9441788835777,-4.431404848795654e-8
108.95617912358247,-4.5655764444599904e-8
108.96817936358731,-4.7246189951833696e-8
108.98017960359205,-4.836309647350111e-8
108.9921798435969,-4.874237924895308e-8
109.00418008360165,-4.884696108950637e-8
109.01618032360646,-4.936476816826197e-8
109.0281805636113,-5.051649976861985e-8
109.04018080361604,-5.1938353008195284e-8
109.05218104362089,-5.306900907910766e-8
109.06418128362564,-5.358061753605826e-8
109.07618152363048,-5.36613851619024e-8
109.0881817636353,-5.3926369594340875e-8
109.10018200364007,-5.483274562979081e-8
109.11218224364491,-5.6159055093294824e-8
109.12418248364968,-5.722795322254452e-8
109.13618272365447,-5.7636739498311046e-8
109.14818296365924,-5.7647915170342e-8
109.16018320366406,-5.788910067650976e-8
109.1721834436689,-5.874029804097576e-8
109.18418368367367,-5.997487240679687e-8
109.1961839236785,-6.099980597162041e-8
109.20818416368327,-6.146964207229253e-8
109.2201844036881,-6.157626968720072e-8
109.23218464369286,-6.177757567376834e-8
109.24418488369766,-6.240844812378505e-8
109.2561851237025,-6.344077119760785e-8
109.26818536370726,-6.444758948860082e-8
109.28018560371208,-6.496885007643489e-8
109.29218584371684,-6.50308763647536e-8
109.30418608372169,-6.513970364365586e-8
109.31618632372653,-6.571183226364902e-8
109.32818656373128,-6.663750334215289e-8
109.3401868037361,-6.743494374149637e-8
109.35218704374087,-6.776437091869599e-8
109.36418728374568,-6.774627882603056e-8
109.37618752375043,-6.780393059448346e-8
109.38818776375525,-6.824179618721016e-8
109.40018800376009,-6.897434732491138e-8
109.41218824376486,-6.963912181190705e-8
109.4241884837697,-6.994417332483485e-8
109.43618872377446,-6.991415798000711e-8
109.44818896377929,-6.987496540953494e-8
109.46018920378413,-7.017514186460893e-8
109.47218944378889,-7.08145198159525e-8
109.48418968379369,-7.140943702160048e-8
109.49618992379845,-7.161869368786426e-8
109.50819016380328,-7.151545380306655e-8
109.52019040380804,-7.147431591262277e-8
109.53219064381288,-7.175362768680799e-8
