time,Field
352.2178965717814,-1.7196579199890035e-5
352.1536115021384,-2.1479612886642484e-5
352.0893264324964,-2.528255616516901e-5
352.0250413628534,-2.856743621964597e-5
351.96075629321143,-3.1302501785565084e-5
351.8964712235684,-3.346257321487798e-5
351.8321861539254,-3.502932239043588e-5
351.76790108428344,-3.599147922940489e-5
351.70361601464043,-3.634496226887052e-5
351.6393309449984,-3.609293162240306e-5
351.5750458753554,-3.52457634041798e-5
351.51076080571244,-3.382094554522723e-5
351.4464757360704,-3.184289575597177e-5
351.3821906664274,-2.9342703217486136e-5
351.3179055967854,-2.635779640071405e-5
351.2536205271424,-2.2931540203614986e-5
351.1893354575004,-1.9112766367982203e-5
351.1250503878574,-1.4955241859172477e-5
351.0607653182144,-1.0517080581746543e-5
350.9964802485724,-5.860104429223158e-6
350.9321951789294,-1.0491602429283395e-6
350.86791010928744,3.8486002461581835e-6
350.80362503964443,8.764469977779753e-6
350.7393399700014,1.3628957756804992e-5
350.6750549003594,1.8372572937016687e-5
350.61076983071644,2.2926615252504234e-5
350.5464847610744,2.7223961352979133e-5
350.4821996914314,3.119983957913064e-5
350.4179146217884,3.479258458552295e-5
350.3536295521464,3.794436357731002e-5
350.2893444825034,4.060186617610953e-5
350.2250594128614,4.2716950263024954e-5
350.1607743432184,4.424723656150036e-5
350.0964892735754,4.515664521894678e-5
350.0322042039334,4.541586821480905e-5
349.9679191342904,4.500277206082046e-5
349.90363406464843,4.3902725960106185e-5
349.8393489950054,4.2108851346495156e-5
349.7750639253624,3.962218953295178e-5
349.71077885572043,3.6451785039912465e-5
349.64649378607743,3.2614683050337594e-5
349.5822087164354,2.8135840340962663e-5
349.5179236467924,2.3047949943645567e-5
349.45363857714943,1.739118071499775e-5
349.3893535075074,1.1212833895035606e-5
349.3250684378644,4.566919635044546e-6
349.2607833682224,-2.4863426583806314e-6
349.1964982985794,-9.881095477544473e-6
349.1322132289364,-1.75464803919084e-5
349.0679281592944,-2.5407335032184618e-5
349.0036430896514,-3.338494298140091e-5
348.9393580200094,-4.139782906405003e-5
348.8750729503664,-4.936259198079966e-5
348.8107878807234,-5.7194765782328e-5
348.7465028110814,-6.480970129987612e-5
348.6822177414384,-7.21234583726556e-5
348.6179326717964,-7.905369952026718e-5
348.55364760215343,-8.552057562308733e-5
348.4893625325114,-9.144759417696378e-5
348.4250774628684,-9.676246080175589e-5
348.3607923932254,-0.00010139788488423847
348.2965073235834,-0.00010529234054545782
348.2322222539404,-0.00010839077451875028
348.1679371842984,-0.00011064525301826507
348.1036521146554,-0.00011201554025606129
348.0393670450124,-0.0001124696019246585
347.9750819753704,-0.00011198402770330631
347.9107969057274,-0.00011054436764453613
347.8465118360854,-0.0001081453781705818
347.7822267664424,-0.00010479117432175826
347.7179416967994,-0.0001004952858627803
347.65365662715743,-9.528061584611578e-5
347.5893715575144,-8.917930124792975e-5
347.5250864878724,-8.223247632423637e-5
347.46080141822944,-7.448994036252544e-5
347.39651634858643,-6.600973253089252e-5
347.3322312789444,-5.685761752574764e-5
347.2679462093014,-4.710648669257581e-5
347.2036611396594,-3.6835680226954546e-5
347.1393760700164,-2.6130236939286542e-5
347.0750910003734,-1.5080078888922807e-5
347.0108059307314,-3.7791389416952456e-6
346.9465208610884,7.675560027155362e-6
346.8822357914464,1.91848649736471e-5
346.8179507218034,3.064848177324393e-5
346.7536656521604,4.1965983362183575e-5
346.6893805825184,5.303782645586352e-5
346.6250955128754,6.376636618442715e-5
346.56081044323344,7.405685791933365e-5
346.49652537359043,8.381843560782157e-5
346.4322403039474,9.29650560916457e-5
346.3679552343054,0.00010141639915371456
346.30367016466244,0.00010909871342061592
346.2393850950204,0.00011594559873668687
346.1751000253774,0.00012189871621761767
346.1108149557344,0.00012690841788518412
346.0465298860924,0.00013093428856496986
345.9822448164494,0.00013394559360157033
345.9179597468074,0.00013592162688605357
345.8536746771644,0.000136851954706745
345.7893896075214,0.0001367365519994877
345.7251045378794,0.000135585828692183
345.6608194682364,0.00013342054498752988
345.59653439859443,0.00013027161560208355
345.5322493289514,0.00012617980416586646
345.4679642593084,0.00012119531016837187
345.40367918966643,0.00011537725201060312
345.3393941200234,0.00010879305086185696
345.2751090503814,0.00010151772113083553
345.2108239807384,9.363307441038842e-5
345.1465389110964,8.522684475018423e-5
345.0822538414534,7.639174403024072e-5
345.0179687718104,6.722445704237998e-5
344.9536837021684,5.7824586629340056e-5
344.8893986325254,4.829355986809106e-5
344.8251135628834,3.873350681557214e-5
344.7608284932404,2.9246123743769213e-5
344.6965434235974,1.99315330827858e-5
344.6322583539554,1.0887152450754919e-5
344.5679732843124,2.2065851821707902e-6
344.50368821467043,-6.021455333120679e-6
344.4394031450274,-1.3714175420466286e-5
344.3751180753844,-2.079567328337361e-5
344.3108330057424,-2.719784233463542e-5
344.24654793609943,-3.2861195087593835e-5
344.1822628664574,-3.773559773586612e-5
344.1179777968144,-4.1780906403130296e-5
344.05369272717144,-4.4967496995616324e-5
343.9894076575294,-4.7276681650680534e-5
343.9251225878864,-4.870100590648008e-5
343.8608375182444,-4.924442194114818e-5
343.7965524486014,-4.892233450442518e-5
343.7322673789584,-4.776151750065765e-5
343.6679823093164,-4.5799900545239325e-5
343.6036972396734,-4.308622621560403e-5
343.5394121700314,-3.96795801140172e-5
343.4751271003884,-3.5648797260540736e-5
343.4108420307454,-3.1071749709423104e-5
343.34655696110343,-2.6034521620965736e-5
343.2822718914604,-2.0630479321786767e-5
343.2179868218184,-1.4959245103986519e-5
343.15370175217544,-9.125584675187781e-6
