time,field,writeheader
-426.42140468227433,7.143520535386849e-10,true
-425.9197324414716,9.321709185605337e-10,true
-425.41806020066895,2.0583384707625947e-11,true
-424.91638795986626,-2.5985318265300117e-10,true
-424.4147157190636,-8.262057947477705e-11,true
-423.9130434782609,7.792296654275254e-11,true
-423.4113712374582,9.958168261922312e-11,true
-422.9096989966556,3.090185324094202e-11,true
-422.40802675585286,-6.77568009184501e-10,true
-421.9063545150502,-4.989494709551963e-10,true
-421.40468227424753,1.8892608208138358e-9,true
-420.9030100334449,4.5311293583460305e-10,true
-420.40133779264215,-8.077002415695855e-10,true
-419.89966555183946,-2.538274712176227e-10,true
-419.3979933110369,1.1055777412113543e-10,true
-418.89632107023414,9.642209343785688e-11,true
-418.39464882943145,2.0384169932122853e-11,true
-417.8929765886288,1.1520183469415375e-11,true
-417.3913043478261,-2.105550230462467e-10,true
-416.8896321070235,-9.082908506324855e-11,true
-416.38795986622074,1.4726813042932675e-9,true
-415.88628762541816,-8.485671177744026e-10,true
-415.3846153846154,-8.251433159450874e-10,true
-414.88294314381267,2.881759542842042e-10,true
-414.3812709030101,2.6174250987874016e-10,true
-413.87959866220734,9.74160252210121e-11,true
-413.37792642140465,2.7630875152842863e-11,true
-412.87625418060196,-3.157661296442024e-11,true
-412.3745819397993,-7.471839337982107e-11,true
-411.8729096989967,1.409519509986986e-10,true
-411.37123745819395,1.8549680322006207e-10,true
-410.86956521739137,-1.3724248619505662e-9,true
-410.3678929765886,1.8729509143549053e-9,true
-409.86622073578593,-5.132907926970587e-10,true
-409.3645484949833,-4.505424226023051e-10,true
-408.8628762541806,1.9485775557434716e-10,true
-408.36120401337797,3.957133753573896e-10,true
-407.8595317725753,3.6797539548653426e-10,true
-407.35785953177265,1.116031161689366e-10,true
-406.8561872909699,-2.900352921888998e-10,true
-406.3545150501672,-1.4398729870717045e-10,true
-405.8528428093646,2.415082865518347e-10,true
-405.3511705685619,-1.8321761482075786e-9,true
-404.84949832775925,1.5792483566212605e-9,true
-404.34782608695656,-1.5397374261464805e-11,true
-403.84615384615387,5.144003975756673e-10,true
-403.3444816053512,-6.068896057681083e-10,true
-402.8428093645485,-1.5134753492898363e-10,true
-402.34113712374585,9.903780486115608e-10,true
-401.83946488294316,1.6523516108534543e-9,true
-401.33779264214047,9.260231077466211e-10,true
-400.83612040133784,3.2748552788912086e-10,true
-400.33444816053515,-1.2200298428794212e-10,true
-399.83277591973246,-1.0002190443119776e-8,true
-399.33110367892976,3.997773567776527e-9,true
-398.8294314381271,6.923060468018814e-9,true
-398.32775919732444,-5.854155382254912e-9,true
-397.82608695652175,-9.366982349909184e-9,true
-397.3244147157191,-2.735529471339692e-9,true
-396.8227424749164,1.1491003860040074e-8,true
-396.3210702341137,2.4294835232739882e-8,true
-395.81939799331104,2.5451806101842314e-8,true
-395.31772575250835,1.4378592041636351e-8,true
-394.8160535117057,-5.810602319722342e-10,true
-394.314381270903,-5.337647378038195e-8,true
-393.8127090301004,4.088750457350632e-9,true
-393.3110367892977,1.3268338108436574e-8,true
-392.80936454849495,-4.7321426362739875e-8,true
-392.3076923076923,-5.1829496075297834e-8,true
-391.80602006688974,1.2399020522594447e-9,true
-391.30434782608705,7.880267757043058e-8,true
-390.8026755852843,1.3563697576157873e-7,true
-390.30100334448167,1.2617293297411231e-7,true
-389.799331103679,4.665040887810902e-8,true
-389.29765886287623,-5.017063249758923e-8,true
-388.79598662207366,-2.2193750840599663e-7,true
-388.2943143812709,-4.72983667169518e-8,true
-387.79264214046833,1.0825709623120923e-7,true
-387.2909698996656,-1.9514656344646762e-7,true
-386.7892976588629,-2.2007332722595256e-7,true
-386.28762541806026,-7.61851924930011e-9,true
-385.7859531772575,3.197106614566549e-7,true
-385.28428093645493,5.666272671494517e-7,true
-384.7826086956522,5.54872005960754e-7,true
-384.2809364548495,2.3805895340311255e-7,true
-383.77926421404686,-2.0833714138753282e-7,true
-383.27759197324417,-8.115152473623569e-7,true
-382.77591973244154,-4.069944839594463e-7,true
-382.27424749163885,-1.4492564314167722e-8,true
-381.7725752508362,-6.85827511613407e-7,true
-381.27090301003346,-6.321451124848717e-7,true
-380.7692307692308,7.094056577676611e-8,true
-380.26755852842814,1.1366325014319196e-6,true
-379.7658862876254,1.950880664910497e-6,true
-379.2642140468227,2.0312051570035615e-6,true
-378.76254180602007,1.2304791034101853e-6,true
-378.2608695652174,-4.5303220029816535e-8,true
-377.75919732441474,-1.6538440379835602e-6,true
-377.25752508361205,-1.1135592383499984e-6,true
-376.7558528428094,-6.044423293664498e-7,true
-376.25418060200667,-2.7085207225098016e-6,true
-375.752508361204,-2.818380315247724e-6,true
-375.25083612040135,-1.111417416035734e-6,true
-374.74916387959877,1.7250286033026191e-6,true
-374.247491638796,4.1637442598023505e-6,true
-373.74581939799333,4.866801103331805e-6,true
-373.2441471571907,3.3938062371239896e-6,true
-372.74247491638795,6.016123313917288e-7,true
-372.24080267558526,-2.7333592512804937e-6,true
-371.7391304347826,-1.7115190932164452e-6,true
-371.23745819397993,-2.887188916628471e-7,true
-370.7357859531773,-4.208263220529182e-6,true
-370.2341137123746,-4.715346440121771e-6,true
-369.7324414715719,-1.907628418831032e-6,true
-369.2307692307692,2.857651344006722e-6,true
-368.72909698996654,6.813140022664306e-6,true
-368.2274247491639,7.52999359471804e-6,true
-367.7257525083612,4.548867534066884e-6,true
-367.2240802675585,-2.839503090025732e-7,true
-366.7224080267559,-4.965303885852979e-6,true
-366.2207357859532,-2.0086210475950863e-6,true
-365.71906354515045,3.3084463216761946e-6,true
-365.21739130434787,-2.5988369464506855e-6,true
-364.7157190635451,-4.827795912767102e-6,true
-364.21404682274255,-2.968408326477078e-6,true
-363.7123745819398,1.4271556320483277e-6,true
-363.21070234113716,4.624430287491156e-6,true
-362.7090301003345,3.5145168273373746e-6,true
-362.2073578595317,-1.7922097741983002e-6,true
-361.7056856187291,-7.543481111921417e-6,true
-361.2040133779264,-9.677648836209736e-6,true
-360.70234113712377,1.3857455421346953e-6,true
-360.2006688963211,1.971770826020365e-5,true
-359.69899665551833,1.9183832823247485e-5,true
-359.19732441471575,1.5363889599369936e-5,true
-358.695652173913,9.55507200840572e-6,true
-358.19397993311037,6.561243829448373e-7,true
-357.6923076923077,-1.2789227781492856e-5,true
-357.19063545150505,-2.9327136296435566e-5,true
-356.68896321070235,-4.311676366652146e-5,true
-356.1872909698996,-4.491119286040223e-5,true
-355.68561872909703,-2.7790463245518232e-5,true
-355.18394648829434,1.3890290600431794e-5,true
-354.68227424749165,7.021312706471007e-5,true
-354.18060200668896,9.672850990398407e-5,true
-353.6789297658863,9.233394307324661e-5,true
-353.17725752508363,6.0055769458228904e-5,true
-352.6755852842809,2.789923215021284e-6,true
-352.1739130434783,-6.832640852646695e-5,true
-351.67224080267556,-0.00013439532389455713,true
-351.17056856187287,-0.0001718760732491108,true
-350.66889632107024,-0.00015949177766522672,true
-350.16722408026754,-8.753025776702888e-5,true
-349.6655518394649,3.591891016938049e-5,true
-349.1638795986622,0.0001849174175446508,true
-348.6622073578596,0.0002883926379441778,true
-348.16053511705684,0.00030384012774561535,true
-347.65886287625415,0.0002259322098098889,true
-347.1571906354515,6.197994690765439e-5,true
-346.6555183946488,-0.0001514562569753641,true
-346.1538461538462,-0.0003546759118359182,true
-345.6521739130435,-0.00047916929301994256,true
-345.15050167224086,-0.00046847020934847943,true
-344.6488294314381,-0.00029994587473714137,true
-344.14715719063554,-1.3014306152891323e-6,true
-343.6454849498328,0.000357512440272337,true
-343.1438127090301,0.0006526052276970614,true
-342.64214046822747,0.000765290812806782,true
-342.1404682274248,0.0006496437613221825,true
-341.63879598662214,0.00030981196941501365,true
-341.1371237458194,-0.00017562483260170786,true
-340.63545150501676,-0.0006706534764905247,true
-340.13377926421407,-0.0010179238895501191,true
-339.6321070234114,-0.0010868156243341576,true
-339.13043478260875,-0.0008195587978128862,true
-338.62876254180605,-0.0002605624394330687,true
-338.12709030100336,0.00045123834374180153,true
-337.6254180602007,0.0011043322564948939,true
-337.123745819398,0.0014733304158469959,true
-336.62207357859535,0.0014257974608386233,true
-336.12040133779266,0.0009361075763661426,true
-335.61872909698997,0.00011329536565176378,true
-335.11705685618733,-0.0008212129117611855,true
-334.6153846153846,-0.001592355688887585,true
-334.1137123745819,-0.0019517189425615534,true
-333.6120401337793,-0.0017556883891639552,true
-333.11036789297657,-0.0010178985245609597,true
-332.60869565217394,8.394823897945491e-5,true
-332.10702341137124,0.0012499713784632019,true
-331.6053511705686,0.0021300440368396084,true
-331.10367892976586,0.00244870362496147,true
-330.6020066889632,0.002076721824586418,true
-330.10033444816054,0.0010780977067353572,true
-329.59866220735785,-0.0002968575920319684,true
-329.0969899665552,-0.001674583431217802,true
-328.5953177257525,-0.002660262085688041,true
-328.0936454849499,-0.0029503580288774635,true
-327.59197324414714,-0.0024235887597826695,true
-327.0903010033445,-0.0011842118673223209,true
-326.5886287625418,0.00045990228315894203,true
-326.0869565217391,0.0020681302898779698,true
-325.5852842809365,0.0031930703079493684,true
-325.0836120401338,0.003501337067107781,true
-324.58193979933117,0.002866042304498039,true
-324.0802675585284,0.0014112783638925129,true
-323.5785953177258,-0.0005108663966221852,true
-323.0769230769231,-0.002404568764849493,true
-322.5752508361204,-0.003756084171625652,true
-322.07357859531777,-0.0041698687309473315,true
-321.5719063545151,-0.003480338731365888,true
-321.0702341137124,-0.0018072847773835177,true
-320.5685618729097,0.00045798258607980687,true
-320.06688963210706,0.0027424924692184623,true
-319.5652173913043,0.004434751835814689,true
-319.0635451505017,0.005041600861565159,true
-318.561872909699,0.004328251984784711,true
-318.06020066889636,0.002397901214129361,true
-317.55852842809367,-0.0003122268980390276,true
-317.056856187291,-0.003123994636006019,true
-316.55518394648834,-0.005283077319270277,true
-316.0535117056856,-0.006157035650678727,true
-315.55183946488296,-0.005415719005813876,true
-315.05016722408027,-0.003143852569231095,true
-314.54849498327764,0.00014981966499477565,true
-314.04682274247494,0.003640397474166523,true
-313.54515050167225,0.006385439355501221,true
-313.04347826086956,0.007574643660614373,true
-312.5418060200669,0.0067634470839566495,true
-312.04013377926424,0.004026239278733897,true
-311.53846153846155,-2.1330606248032743e-5,true
-311.0367892976589,-0.004350029300811548,true
-310.53511705685617,-0.007772748419014217,true
-310.03344481605353,-0.009266828789610299,true
-309.53177257525084,-0.008275709493832334,true
-309.03010033444815,-0.004902589569002853,true
-308.52842809364546,7.006581177821549e-5,true
-308.0267558528428,0.005351572963959533,true
-307.5250836120402,0.00947333803364455,true
-307.02341137123744,0.011195060010968714,true
-306.5217391304348,0.009875972750484218,true
-306.0200668896321,0.00569991048549822,true
-305.5183946488294,-0.00032311871391509957,true
-305.01672240802674,-0.006595266882011717,true
-304.5150501672241,-0.011354511650838828,true
-304.0133779264214,-0.013170352648189661,true
-303.5117056856187,-0.011371593536903446,true
-303.0100334448161,-0.006279025326387176,true
-302.50836120401334,0.0008335427871229596,true
-302.0066889632107,0.008053469065248066,true
-301.505016722408,0.013343811595249397,true
-301.0033444816054,0.01512071565106831,true
-300.5016722408027,0.012728919287062962,true
-300.0,0.006670815469131924,true
-300.0,0.006670815469131924,true
-299.49964260185845,0.0010277745820953563,true
-298.99928520371697,-0.004538724266380814,true
-298.4989278055754,-0.008468716217053944,true
-297.9985704074339,-0.00960903699977419,true
-297.49821300929233,-0.00755185383781004,true
-296.99785561115084,-0.002772656808869983,true
-296.4974982130093,0.0034774251947404917,true
-295.99714081486775,0.009502488378708316,true
-295.49678341672626,0.013628005658871529,true
-294.99642601858477,0.014671912592418302,true
-294.49606862044317,0.012284882825687241,true
-293.9957112223016,0.007060081360697404,true
-293.4953538241601,0.00037958807521165275,true
-292.9949964260186,-0.0059591757493444525,true
-292.4946390278771,-0.010232227679960713,true
-291.9942816297355,-0.011258476525833911,true
-291.493924231594,-0.008722953195821911,true
-290.9935668334525,-0.0032671603780154513,true
-290.4932094353109,0.0036780075213522076,true
-289.9928520371694,0.010272783623060437,true
-289.4924946390279,0.014760093081847054,true
-288.9921372408864,0.01593479481258909,true
-288.49177984274485,0.013463779931465981,true
-287.9914224446033,0.007972805034843043,true
-287.49106504646176,0.0008808296402283541,true
-286.9907076483202,-0.005970592011571743,true
-286.49035025017866,-0.010794762522484047,true
-285.9899928520372,-0.012322057110985647,true
-285.48963545389563,-0.010130025013974578,true
-284.98927805575414,-0.004756568633475614,true
-284.4889206576126,0.002434754682266013,true
-283.98856325947105,0.00960402551163637,true
-283.4882058613295,0.014907754483405403,true
-282.98784846318796,0.016971265978279613,true
-282.48749106504647,0.015239133948533306,true
-281.9871336669049,0.010116933393083338,true
-281.48677626876344,0.002872048315078593,true
-280.9864188706219,-0.004679830699903996,true
-280.48606147248034,-0.010625465146121647,true
-279.98570407433886,-0.013432547612146946,true
-279.4853466761973,-0.012338695406497962,true
-278.98498927805576,-0.007553813838214895,true
-278.4846318799142,-0.000223396386676972,true
-277.9842744817727,0.007841420025008781,true
-277.4839170836312,0.014604582940823075,true
-276.98355968548964,0.018312507516807207,true
-276.4832022873481,0.017945266592843245,true
-275.9828448892066,0.013496953142648468,true
-275.48248749106506,0.006007025597008743,true
-274.9821300929235,-0.0026756525140218985,true
-274.48177269478197,-0.010345042940939284,true
-273.9814152966404,-0.014996567579426322,true
-273.481057898499,-0.015350857685639853,true
-272.98070050035744,-0.011206238347070758,true
-272.48034310221584,-0.003522979528406722,true
-271.9799857040743,0.005792224862406929,true
-271.4796283059328,0.014356903516305803,true
-270.9792709077913,0.01992442550844361,true
-270.4789135096498,0.020978400361926445,true
-269.9785561115082,0.017148842203116396,true
-269.47819871336674,0.009332990530395859,true
-268.9778413152252,-0.0005166729384929623,true
-268.4774839170836,-0.009883968707117526,true
-267.9771265189421,-0.016332974012562,true
-267.47676912080055,-0.018139084736176776,true
-266.97641172265907,-0.014746524761234775,true
-266.4760543245175,-0.006934084864202527,true
-265.975696926376,0.003358916920363851,true
-265.4753395282345,0.01351129962503085,true
-264.9749821300929,0.02088852437996387,true
-264.4746247319514,0.023530193130408068,true
-263.9742673338099,0.0206729271022794,true
-263.4739099356683,0.012965689878982953,true
-262.9735525375268,0.002318853493788961,true
-262.47319513938527,-0.00857256143509646,true
-261.9728377412438,-0.016908708332348307,true
-261.47248034310223,-0.020498348720631738,true
-260.97212294496063,-0.01832953603983737,true
-260.47176554681914,-0.01085207415676254,true
-259.97140814867765,0.0001082129654350888,true
-259.4710507505361,0.011792356799286419,true
-258.97069335239456,0.021201729556977137,true
-258.4703359542531,0.02586515648072782,true
-257.9699785561115,0.024481855078404134,true
-257.46962115797,0.01727629726872127,true
-256.96926375982844,0.005974412778190709,true
-256.4689063616869,-0.006599454825584386,true
-255.9685489635454,-0.01721617923006371,true
-255.46819156540388,-0.0230628737169586,true
-254.96783416726234,-0.022485881913444555,true
-254.46747676912082,-0.015458800532395874,true
-253.96711937097928,-0.0036424333625206754,true
-253.46676197283773,0.009993344463803516,true
-252.96640457469618,0.021903429562149444,true
-252.4660471765547,0.02888170973599035,true
-251.96568977841315,0.02892640516915994,true
-251.46533238027163,0.02182442718760825,true
-250.9649749821301,0.009278540926665859,true
-250.46461758398857,-0.005485918587144256,true
-249.96426018584702,-0.01855121313567949,true
-249.46390278770548,-0.026356573028943318,true
-248.96354538956396,-0.026677750011715958,true
-248.46318799142247,-0.019264421879308387,true
-247.96283059328093,-0.005956760619525945,true
-247.4624731951394,0.009760992904436622,true
-246.96211579699786,0.023667491566378984,true
-246.46175839885635,0.03194430174868415,true
-245.9614010007148,0.03224334615620141,true
-245.46104360257326,0.02437422395869233,true
-244.96068620443174,0.010396040187897538,true
-244.46032880629022,-0.005929960785799985,true
-243.9599714081487,-0.02017426038450123,true
-243.45961401000716,-0.02845963609159978,true
-242.95925661186564,-0.028523071369796787,true
-242.4588992137241,-0.0203324081499077,true
-241.95854181558255,-0.006098800993202164,true
-241.45818441744103,0.010318739850406206,true
-240.95782701929954,0.024465914236738443,true
-240.45746962115797,0.03252272178451717,true
-239.95711222301648,0.0323622458653092,true
-239.45675482487488,0.024124671646542823,true
-238.95639742673342,0.0101380819038045,true
-238.45604002859187,-0.005772527110796393,true
-237.95568263045033,-0.019360244919447555,true
-237.4553252323088,-0.027096412576747476,true
-236.9549678341673,-0.02707368777875496,true
-236.45461043602575,-0.01945733720714643,true
-235.9542530378842,-0.006388665239552238,true
-235.45389563974265,0.008624401604240124,true
-234.95353824160114,0.02166332548990898,true
-234.45318084345962,0.029435571955402764,true
-233.95282344531807,0.030102244609583002,true
-233.45246604717656,0.02368166783602133,true
-232.95210864903504,0.011956901499037493,true
-232.4517512508935,-0.002040390613119059,true
-231.95139385275195,-0.014807063095902044,true
-231.4510364546104,-0.023215761639591954,true
-230.95067905646894,-0.02524963181887062,true
-230.45032165832737,-0.020467777045252752,true
-229.94996426018582,-0.010094531336400066,true
-229.4496068620443,0.003291329904992021,true
-228.94924946390282,0.016389585994047617,true
-228.44889206576127,0.025974000000761326,true
-227.9485346676197,0.029660309119612278,true
-227.4481772694782,0.02647804694924901,true
-226.9478198713367,0.017125295505820863,true
-226.44746247319515,0.0038419963394461794,true
-225.94710507505363,-0.010093623349360283,true
-225.4467476769121,-0.021152953767643385,true
-224.94639027877056,-0.026447357643100362,true
-224.44603288062902,-0.024489701475786853,true
-223.94567548248747,-0.015618529158976498,true
-223.44531808434598,-0.00196535425425429,true
-222.94496068620444,0.013036658924130787,true
-222.4446032880629,0.02549490431779092,true
-221.94424588992138,0.03205858289302221,true
-221.4438884917799,0.03083362680265084,true
-220.9435310936383,0.021956949236175857,true
-220.44317369549677,0.007637320197654102,true
-219.94281629735522,-0.008387278887511517,true
-219.44245889921376,-0.02184175763223507,true
-218.94210150107222,-0.029074228385216706,true
-218.44174410293067,-0.028056264665270572,true
-217.9413867047891,-0.018952835190571976,true
-217.44102930664764,-0.004113197611656766,true
-216.94067190850606,0.012524201590987787,true
-216.44031451036454,0.02647732965640893,true
-215.93995711222303,0.03395084964120629,true
-215.4395997140815,0.032903114497630004,true
-214.93924231593996,0.023622753629725483,true
-214.43888491779842,0.008634649361385022,true
-213.93852751965687,-0.008023449982973364,true
-213.43817012151536,-0.0219183842779295,true
-212.93781272337384,-0.029406720256534985,true
-212.4374553252323,-0.028577167486560348,true
-211.93709792709078,-0.019722594510869617,true
-211.4367405289493,-0.005231353813965556,true
-210.9363831308077,0.011070681084828254,true
-210.43602573266617,0.02494781181434604,true
-209.9356683345247,0.032863681011867873,true
-209.43531093638316,0.03286614258674435,true
-208.93495353824161,0.02502845212936804,true
-208.43459614010007,0.011372635971233874,true
-207.93423874195858,-0.0046643482773441975,true
-207.43388134381703,-0.019075249776277454,true
-206.9335239456755,-0.028246995005830666,true
-206.43316654753394,-0.029833227293517173,true
-205.93280914939243,-0.02333305606489885,true
-205.4324517512509,-0.010233453678638926,true
-204.93209435310936,0.006321753190357855,true
-204.43173695496782,0.022256786068769595,true
-203.93137955682633,0.03351801924790398,true
-203.43102215868478,0.03705520143424237,true
-202.93066476054324,0.031622893251933584,true
-202.4303073624017,0.01820817159251908,true
-201.92994996426017,-6.490247060942287e-5,true
-201.42959256611863,-0.018600356229644253,true
-200.9292351679771,-0.032453000858826374,true
-200.42887776983562,-0.03763835541437402,true
-199.9285203716941,-0.03227479267835386,true
-199.42816297355256,-0.017231511750879128,true
-198.92780557541096,0.003921062483617369,true
-198.4274481772695,0.025693629468199492,true
-197.92709077912795,0.042051682048405085,true
-197.42673338098643,0.048071931666394715,true
-196.9263759828449,0.04144324685666282,true
-196.42601858470337,0.02334068865373271,true
-195.92566118656185,-0.0016725771263680531,true
-195.4253037884203,-0.02677485591280748,true
-194.92494639027876,-0.04476129855783095,true
-194.42458899213725,-0.050124503193299426,true
-193.9242315939957,-0.040732131447618156,true
-193.42387419585418,-0.018609931606698004,true
-192.92351679771264,0.01042608392500296,true
-192.42315939957118,0.03825453315331825,true
-191.92280200142963,0.056711618772789595,true
-191.42244460328806,0.06002219581563502,true
-190.9220872051465,0.046652149406593,true
-190.42172980700502,0.019945314102141336,true
-189.9213724088635,-0.012717826762900702,true
-189.42101501072196,-0.04200536027152112,true
-188.9206576125804,-0.05932793330984827,true
-188.42030021443892,-0.05934774679573537,true
-187.91994281629735,-0.041595560189019096,true
-187.41958541815583,-0.010739938326002231,true
-186.9192280200143,0.024607394477581385,true
-186.41887062187277,0.05428285672482005,true
-185.91851322373125,0.06952306602251009,true
-185.4181558255897,0.06560418160553287,true
-184.9177984274482,0.04332716775394638,true
-184.41744102930664,0.008855694441215154,true
-183.9170836311651,-0.028044941205281813,true
-183.41672623302355,-0.05681469115818941,true
-182.91636883488206,-0.06911654632035426,true
-182.41601143674058,-0.06121958605803931,true
-181.91565403859903,-0.035104027061340776,true
-181.41529664045746,0.0020200039095136855,true
-180.9149392423159,0.039683783674412304,true
-180.41458184417445,0.06711432160548178,true
-179.91422444603285,0.07634562325818896,true
-179.41386704789136,0.06456173738952509,true
-178.91350964974984,0.03494967258085028,true
-178.4131522516083,-0.0041994291770969345,true
-177.91279485346678,-0.04185664564217305,true
-177.41243745532523,-0.06737717513391112,true
-176.91208005718374,-0.07348498605914817,true
-176.41172265904217,-0.05830795972882109,true
-175.91136526090062,-0.02592818544804628,true
-175.4110078627591,0.014701905058158465,true
-174.9106504646176,0.05220949283470127,true
-174.41029306647607,0.0759763233948712,true
-173.90993566833453,0.07916142848567007,true
-173.40957827019298,0.06069133583863079,true
-172.90922087205146,0.02561155318044751,true
-172.40886347390992,-0.016318928287828084,true
-171.90850607576843,-0.05337323370522147,true
-171.40814867762685,-0.07513774382146363,true
-170.90779127948537,-0.07540540970712648,true
-170.40743388134385,-0.053907052232978106,true
-169.9070764832023,-0.016434569946418776,true
-169.40671908506076,0.026685098784713614,true
-168.90636168691924,0.06339686530981578,true
-168.4060042887777,0.08328274343918342,true
-167.90564689063618,0.0805517093861378,true
-167.40528949249466,0.05575994240088285,true
-166.90493209435314,0.015711487823623492,true
-166.4045746962116,-0.028447119204509947,true
-165.90421729807002,-0.06436118912845093,true
-165.4038598999285,-0.08191337571154043,true
-164.903502501787,-0.0760314800147535,true
-164.40314510364547,-0.048126502752964574,true
-163.90278770550393,-0.005784067156281068,true
-163.40243030736244,0.039248742790919104,true
-162.90207290922086,0.07430105666671052,true
-162.40171551107935,0.08937709567038314,true
-161.90135811293777,0.08006385507081272,true
-161.4010007147963,0.04884327798881162,true
-160.90064331665477,0.0043962484258686105,true
-160.4002859185132,-0.040869699346445715,true
-159.8999285203717,-0.07430996725481301,true
-159.39957112223016,-0.08655188447110929,true
-158.89921372408864,-0.07408170182244334,true
-158.3988563259471,-0.04023711928205836,true
-157.89849892780558,0.005667280263100949,true
-157.39814152966406,0.05088349746738322,true
-156.8977841315225,0.08278107464203152,true
-156.397426733381,0.09241454808750467,true
-155.89706933523948,0.07706115293070143,true
-155.39671193709793,0.04097153781886859,true
-154.89635453895642,-0.005867831540546231,true
-154.39599714081487,-0.050553042192931524,true
-153.89563974267338,-0.08082153064696906,true
-153.3952823445318,-0.08836874383865456,true
-152.89492494639026,-0.07106705207726838,true
-152.39456754824877,-0.03353979989910598,true
-151.89421015010723,0.014054172789103283,true
-151.3938527519657,0.05873824482084462,true
-150.89349535382416,0.0882499279873738,true
-150.3931379556826,0.0944274748605683,true
-149.89278055754113,0.07547862048549427,true
-149.39242315939958,0.03647050284320862,true
-148.89206576125807,-0.012075704862639553,true
-148.3917083631165,-0.057045581627431445,true
-147.891350964975,-0.08624269277152756,true
-147.39099356683343,-0.09163534690684727,true
-146.8906361686919,-0.07152333859260536,true
-146.3902787705504,-0.031065601114333926,true
-145.88992137240888,0.019006608967829654,true
-145.38956397426733,0.06520650921646312,true
-144.88920657612576,0.09491965238391685,true
-144.38884917798427,0.09985567446899081,true
-143.88849177984275,0.07835565577249241,true
-143.38813438170124,0.03590783793962617,true
-142.88777698355966,-0.0162668679519381,true
-142.38741958541817,-0.06417342134366133,true
-141.88706218727665,-0.09476283478531465,true
-141.38670478913508,-0.09944494871320315,true
-140.88634739099356,-0.07647177530970817,true
-140.38598999285205,-0.03154077276923256,true
-139.8856325947105,0.02358367709505934,true
-139.38527519656898,0.07411292379482524,true
-138.88491779842744,0.10617329288305495,true
-138.38456040028595,0.11060643438964121,true
-137.8842030021444,0.08558453109475134,true
-137.38384560400286,0.03728052608144758,true
-136.88348820586134,-0.021636896547918175,true
-136.38313080771982,-0.07531027428991272,true
-135.88277340957828,-0.10893799925545392,true
-135.38241601143673,-0.11282827101288193,true
-134.8820586132952,-0.0851574243986516,true
-134.38170121515373,-0.0326570302198348,true
-133.88134381701215,0.030991468388285544,true
-133.38098641887063,0.08867010454687219,true
-132.8806290207291,0.1243647515839008,true
-132.38027162258757,0.12756536683507733,true
-131.87991422444605,0.09634668520415247,true
-131.3795568263045,0.03822995034513909,true
-130.879199428163,-0.03154000218306118,true
-130.37884203002145,-0.09396835753270315,true
-129.8784846318799,-0.13149997383969886,true
-129.37812723373835,-0.13294806293551548,true
-128.87776983559684,-0.0967380012765644,true
-128.37741243745538,-0.031584242348631116,true
-127.8770550393138,0.045541750147008946,true
-127.37669764117226,0.11366271961512614,true
-126.87634024303073,0.15332506986139655,true
-126.37598284488921,0.1521135628474471,true
-125.87562544674766,0.10862929442549071,true
-125.37526804860616,0.033541230734606076,true
-124.87491065046463,-0.05294251544971453,true
-124.37455325232308,-0.12662022792660707,true
-123.87419585418156,-0.16616959057425848,true
-123.37383845604005,-0.15923671804068978,true
-122.87348105789852,-0.106052227413343,true
-122.37312365975697,-0.019750832941525787,true
