time,field,writeheader
375.79802522174856,3.158683472340727e-5,true
375.73402692045056,3.1404826518371464e-5,true
375.67002861915256,3.073815475047468e-5,true
375.60603031785456,2.9598411412712268e-5,true
375.54203201655656,2.8002153948398246e-5,true
375.47803371525856,2.597083198137398e-5,true
375.41403541396056,2.3530668588125537e-5,true
375.35003711266256,2.071249570803957e-5,true
375.28603881136456,1.7551543695503826e-5,true
375.22204051006656,1.4087185447920093e-5,true
375.15804220876856,1.0362635989849879e-5,true
375.09404390747056,6.424608852410075e-6,true
375.03004560617256,2.3229310487863585e-6,true
374.96604730487456,-1.889881082536249e-6,true
374.90204900357656,-6.159082434965058e-6,true
374.83805070227857,-1.0428192902327283e-5,true
374.77405240098057,-1.4639520726541378e-5,true
374.71005409968257,-1.8734711374884228e-5,true
374.64605579838457,-2.2655317493575924e-5,true
374.58205749708657,-2.6343385123084317e-5,true
374.51805919578857,-2.9742051026065044e-5,true
374.45406089449057,-3.279614569077012e-5,true
374.39006259319257,-3.545279632611482e-5,true
374.32606429189457,-3.766202397301868e-5,true
374.26206599059657,-3.937732871492586e-5,true
374.19806768929857,-4.055625688873193e-5,true
374.13406938800057,-4.1160944177705975e-5,true
374.0700710867036,-4.115862850823078e-5,true
374.0060727854056,-4.052212678243734e-5,true
373.9420744841076,-3.923026965104271e-5,true
373.8780761828096,-3.726828877202593e-5,true
373.8140778815116,-3.462815130861827e-5,true
373.7500795802136,-3.1308836792192097e-5,true
373.6860812789156,-2.7316551910274712e-5,true
373.6220829776176,-2.2664879279176377e-5,true
373.5580846763196,-1.7374856810920394e-5,true
373.4940863750216,-1.1474984894078943e-5,true
373.4300880737236,-5.001159259472843e-6,true
373.3660897724256,2.003471899047327e-6,true
373.3020914711276,9.488727246218786e-6,true
373.2380931698296,1.7397688006496992e-5,true
373.1740948685316,2.5667069195480963e-5,true
373.1100965672336,3.422766473755701e-5,true
373.0460982659356,4.300486402056549e-5,true
372.9820999646376,5.191923663993521e-5,true
372.9181016633396,6.088718129547033e-5,true
372.8541033620416,6.982163403660025e-5,true
372.7901050607436,7.863283031434776e-5,true
372.7261067594456,8.722911459816488e-5,true
372.6621084581476,9.551779066174505e-5,true
372.5981101568496,0.0001034060050472931,true
372.5341118555516,0.0001108016556792677,true
372.4701135542536,0.00011761431713757703,true
372.40611525295554,0.00012375617371129693,true
372.34211695165754,0.0001291429510525859,true
372.27811865035954,0.0001336948370333289,true
372.21412034906155,0.00013733738228775111,true
372.15012204776355,0.0001400023708990034,true
372.08612374646555,0.0001416286517615049,true
372.02212544516755,0.00014216292132907712,true
371.95812714386955,0.00014156044873388397,true
371.89412884257155,0.00013978573464153214,true
371.83013054127355,0.00013681309568330563,true
371.76613223997555,0.00013262716688242337,true
371.70213393867755,0.00012722331515595899,true
371.63813563737955,0.00012060795772823667,true
371.57413733608155,0.00011279878012638847,true
371.51013903478355,0.00010382484933650176,true
371.44614073348555,9.372661867556361e-5,true
371.38214243218755,8.25558219642403e-5,true
371.31814413088955,7.037525566404384e-5,true
371.25414582959155,5.725844876033364e-5,true
371.19014752829355,4.328922131068964e-5,true
371.12614922699555,2.8561133733757063e-5,true
371.06215092569755,1.3176830071537893e-5,true
370.99815262439955,-2.752720398177644e-6,true
370.93415432310155,-1.9109077697241618e-5,true
370.87015602180355,-3.576727524211094e-5,true
370.80615772050555,-5.259684586814615e-5,true
370.74215941920755,-6.94629211740363e-5,true
370.67816111790955,-8.622739466474912e-5,true
370.6141628166126,-0.00010275013834593097,true
370.5501645153146,-0.00011889026168640556,true
370.4861662140166,-0.00013450740123057585,true
370.4221679127186,-0.0001494630286218609,true
370.3581696114206,-0.00016362176439110954,true
370.2941713101226,-0.0001768526845839915,true
370.2301730088246,-0.0001890306071503403,true
370.1661747075266,-0.00020003734500066345,true
370.1021764062286,-0.00020976291275216568,true
370.0381781049306,-0.00021810667444407272,true
369.9741798036326,-0.00022497841989068093,true
369.9101815023346,-0.00023029935787021716,true
369.8461832010366,-0.000234003015002736,true
369.7821848997386,-0.00023603602995580107,true
369.7181865984406,-0.00023635883352213796,true
369.6541882971426,-0.0002349462061282452,true
369.5901899958446,-0.00023178770545605404,true
369.5261916945466,-0.0002268879580728026,true
369.4621933932486,-0.00022026681025997163,true
369.3981950919506,-0.0002119593345984754,true
369.3341967906526,-0.00020201569028808992,true
369.2701984893546,-0.00019050083664261594,true
369.2062001880566,-0.00017749410069241664,true
369.1422018867586,-0.00016308860132744485,true
369.0782035854606,-0.00014739053391108427,true
369.0142052841626,-0.00013051832077337055,true
368.9502069828646,-0.00011260163443057536,true
