Time,Amplitude
-2.684684684684684441e+01,6.973080872841932185e-04
-2.672672672672672789e+01,4.863210632879806585e-04
-2.660660660660661136e+01,5.095449358097946718e-05
-2.648648648648648418e+01,3.377314867243463425e-04
-2.636636636636636410e+01,1.002402473222514535e-04
-2.624624624624624403e+01,1.805415428420692741e-04
-2.612612612612612750e+01,1.182268848468192451e-04
-2.600600600600601098e+01,5.615637542088710194e-05
-2.588588588588588379e+01,4.707715050297750216e-05
-2.576576576576576372e+01,1.502785225256364849e-05
-2.564564564564564719e+01,4.690897764043330174e-05
-2.552552552552552356e+01,6.313426162289820004e-05
-2.540540540540540704e+01,1.031898734528843652e-04
-2.528528528528529051e+01,1.730443444979275723e-04
-2.516516516516517044e+01,8.048374585987511836e-05
-2.504504504504504325e+01,2.958670450460548361e-04
-2.492492492492492318e+01,3.554574942672534773e-05
-2.480480480480480665e+01,3.743565493007424295e-04
-2.468468468468469013e+01,2.288458087899696849e-04
-2.456456456456457005e+01,3.561846309302517323e-04
-2.444444444444445352e+01,4.538105750788810205e-04
-2.432432432432432279e+01,2.081954929262399678e-04
-2.420420420420420982e+01,6.412336198020422142e-04
-2.408408408408407908e+01,6.967929330624919679e-05
-2.396396396396396256e+01,7.111043702488229748e-04
-2.384384384384384603e+01,4.326905024978100782e-04
-2.372372372372371885e+01,5.944838577571141770e-04
-2.360360360360360943e+01,7.871182880490791177e-04
-2.348348348348347869e+01,2.642269243301923029e-04
-2.336336336336336217e+01,1.000834253262593114e-03
-2.324324324324324564e+01,2.265491485198085008e-04
-2.312312312312311846e+01,9.461799101033179123e-04
-2.300300300300301259e+01,7.837099899489993488e-04
-2.288288288288288541e+01,3.342710641319087122e-05
-2.276276276276275823e+01,1.342233487551253894e-03
-2.264264264264264170e+01,6.494588147801396046e-03
-2.252252252252251807e+01,1.394252936693597157e-02
-2.240240240240240865e+01,2.124752659456203771e-02
-2.228228228228228502e+01,2.750502565502697602e-02
-2.216216216216216850e+01,3.259582140976308856e-02
-2.204204204204204132e+01,3.507560421428414232e-02
-2.192192192192191413e+01,3.279117121445209587e-02
-2.180180180180180827e+01,2.576473502462215195e-02
-2.168168168168168108e+01,1.696519890381989124e-02
-2.156156156156156456e+01,9.586801345692237686e-03
-2.144144144144144803e+01,4.578199368035316442e-03
-2.132132132132131730e+01,1.387681014709669881e-03
-2.120120120120120788e+01,1.687226464177544766e-04
-2.108108108108108070e+01,9.399725431238789520e-05
-2.096096096096096417e+01,5.511740339896266296e-04
-2.084084084084084409e+01,3.392756076925730136e-04
-2.072072072072071691e+01,5.683206209821441580e-04
-2.060060060060061105e+01,6.602612858975001045e-04
-2.048048048048048031e+01,3.900810605763727155e-04
-2.036036036036036379e+01,9.453331804069900436e-04
-2.024024024024024015e+01,3.127206042829114979e-05
-2.012012012012011652e+01,1.089298924443655569e-03
-2.000000000000000711e+01,4.428010847446100834e-04
-1.987987987987987992e+01,1.026220725777378081e-03
-1.975975975975976340e+01,9.408181424867996523e-04
-1.963963963963963977e+01,7.297162802395279176e-04
-1.951951951951951614e+01,1.359099318136184177e-03
-1.939939939939940672e+01,2.143995357224904219e-04
-1.927927927927927598e+01,1.593155361324789278e-03
-1.915915915915915946e+01,4.614049119543912371e-04
-1.903903903903904293e+01,1.551341267895771673e-03
-1.891891891891891930e+01,1.193737101225182586e-03
-1.879879879879880633e+01,1.174023936426635620e-03
-1.867867867867867915e+01,1.837123012681752968e-03
-1.855855855855855907e+01,4.576900969061479998e-04
-1.843843843843843899e+01,2.219819168779924544e-03
-1.831831831831831892e+01,5.196352997013510382e-04
-1.819819819819820594e+01,2.177293040534473197e-03
-1.807807807807807521e+01,1.580885419805865607e-03
-1.795795795795795868e+01,1.606498688516932744e-03
-1.783783783783784216e+01,2.453973436055536649e-03
-1.771771771771771498e+01,5.424117820939391120e-04
-1.759759759759760200e+01,2.832060892411263336e-03
-1.747747747747748193e+01,9.154726919352343352e-04
-1.735735735735735474e+01,1.343813635642189183e-03
-1.723723723723723822e+01,2.855908415159575872e-03
-1.711711711711711814e+01,1.433964169629660043e-02
-1.699699699699700162e+01,2.766846873210655408e-02
-1.687687687687688154e+01,3.925352636473407320e-02
-1.675675675675676501e+01,5.082696163794073879e-02
-1.663663663663663783e+01,6.308644122391272868e-02
-1.651651651651651775e+01,7.044689816132727878e-02
-1.639639639639639412e+01,6.648446827489991329e-02
-1.627627627627627760e+01,5.264513239345024881e-02
-1.615615615615616107e+01,3.700953024336898350e-02
-1.603603603603604100e+01,2.480111994195031283e-02
-1.591591591591591559e+01,1.461982574527852068e-02
-1.579579579579579374e+01,4.832176911208151994e-03
-1.567567567567567721e+01,1.434601249979421470e-03
-1.555555555555556069e+01,1.169352545979546317e-03
-1.543543543543543883e+01,2.168021540456191963e-03
-1.531531531531531343e+01,2.240228797168133511e-03
-1.519519519519519335e+01,1.335737304087701669e-03
-1.507507507507507682e+01,2.863968661705694300e-03
-1.495495495495495852e+01,1.907957842167922315e-04
-1.483483483483483845e+01,3.008823579320274791e-03
-1.471471471471471304e+01,1.030659908668957094e-03
-1.459459459459459119e+01,2.657196183103194623e-03
-1.447447447447447466e+01,2.121245975914888733e-03
-1.435435435435435814e+01,1.876513277374949624e-03
-1.423423423423423628e+01,2.927119825778727244e-03
-1.411411411411411088e+01,7.735767726403581547e-04
-1.399399399399398902e+01,3.338051735424137252e-03
-1.387387387387387250e+01,5.231668292045052286e-04
-1.375375375375375597e+01,3.276205086108839159e-03
-1.363363363363363590e+01,1.863237569960200573e-03
-1.351351351351351404e+01,2.695107125661701068e-03
-1.339339339339338864e+01,3.066690722176114436e-03
-1.327327327327327211e+01,1.594567405410728719e-03
-1.315315315315315559e+01,3.923159132961124597e-03
-1.303303303303303373e+01,4.840792555776465958e-05
-1.291291291291291188e+01,4.208392414118369840e-03
-1.279279279279279535e+01,1.762733588769836756e-03
-1.267267267267266995e+01,3.728918072156922701e-03
-1.255255255255254809e+01,3.530387590284207212e-03
-1.243243243243243690e+01,2.397914829838721732e-03
-1.231231231231231149e+01,4.830844075840098027e-03
-1.219219219219219497e+01,3.402082778168996863e-04
-1.207207207207207844e+01,5.213030309297151700e-03
-1.195195195195194771e+01,2.152549019841783727e-03
-1.183183183183183473e+01,3.083824675519934895e-03
-1.171171171171171466e+01,2.014313085445265661e-03
-1.159159159159159280e+01,1.975782567428977649e-02
-1.147147147147147628e+01,4.040803676028147107e-02
-1.135135135135134554e+01,5.741041549521284232e-02
-1.123123123123123435e+01,7.522660319371970994e-02
-1.111111111111111249e+01,9.745608214645813672e-02
-1.099099099099099242e+01,1.148498814750165270e-01
-1.087087087087087589e+01,1.139343506166941578e-01
-1.075075075075074515e+01,9.476269234717688006e-02
-1.063063063063063751e+01,7.112790807211195887e-02
-1.051051051051051211e+01,5.276549860746195669e-02
-1.039039039039039025e+01,3.618420476408738817e-02
-1.027027027027027373e+01,1.657073342377210490e-02
-1.015015015015014299e+01,1.539435884913248169e-04
-1.003003003003003535e+01,3.551358175209088242e-03
-9.909909909909909942e+00,2.607551351037990395e-03
-9.789789789789788088e+00,5.538199605988070214e-03
-9.669669669669671563e+00,1.419392563840790307e-04
-9.549549549549540828e+00,5.517353203268834938e-03
-9.429429429429434961e+00,2.197845255245959271e-03
-9.309309309309304226e+00,4.462624406049211720e-03
-9.189189189189187701e+00,3.989784089078891524e-03
-9.069069069069071176e+00,2.716966929738460178e-03
-8.948948948948943993e+00,4.995052200510479573e-03
-8.828828828828832798e+00,6.573468313054819760e-04
-8.708708708708702062e+00,5.167827844685547040e-03
-8.588588588588585537e+00,1.392638645837394060e-03
-8.468468468468469013e+00,4.573950580307786437e-03
-8.348348348348343606e+00,3.180905154987400448e-03
-8.228228228228230634e+00,3.333972325914352948e-03
-8.108108108108110557e+00,4.512739998201308056e-03
-7.987987987987984262e+00,1.597402264754226075e-03
-7.867867867867867737e+00,5.228684689075424261e-03
-7.747747747747746772e+00,4.542680687704422167e-04
-7.627627627627630247e+00,5.195414874958994775e-03
-7.507507507507508393e+00,2.588085301295629023e-03
-7.387387387387391868e+00,4.320859514174844006e-03
-7.267267267267266462e+00,4.499705632812634436e-03
-7.147147147147145496e+00,2.599949718056092287e-03
-7.027027027027033412e+00,5.816685869313087918e-03
-6.906906906906907118e+00,1.845926473546376386e-04
-6.786786786786790593e+00,6.149074955153480647e-03
-6.666666666666674068e+00,2.539554963431579597e-03
-6.546546546546543333e+00,5.218309762356586681e-03
-6.426426426426432137e+00,4.966906441430636067e-03
-6.306306306306305842e+00,2.419733221973699271e-03
-6.186186186186189317e+00,2.193485631373275936e-03
-6.066066066066072793e+00,1.444697920276204542e-02
-5.945945945945942057e+00,3.972819476509804187e-02
-5.825825825825829973e+00,6.302274821521268444e-02
-5.705705705705704567e+00,8.613382425722701519e-02
-5.585585585585588042e+00,1.156505504388585237e-01
-5.465465465465467076e+00,1.450391251009779114e-01
-5.345345345345340782e+00,1.565411318572077770e-01
-5.225225225225234027e+00,1.426071422718260262e-01
-5.105105105105103291e+00,1.154809757283837002e-01
-4.984984984984986767e+00,9.055029917631735037e-02
-4.864864864864864913e+00,6.841002604848944735e-02
-4.744744744744739506e+00,4.159569376555102144e-02
-4.624624624624631863e+00,1.336240151845904944e-02
-4.504504504504501128e+00,2.346779467076729950e-03
-4.384384384384384603e+00,5.276613286391766515e-04
-4.264264264264263637e+00,6.171790034508932085e-03
-4.144144144144138231e+00,4.025679994523480819e-03
-4.024024024024030588e+00,4.083779117425040232e-03
-3.903903903903900297e+00,5.649041242937985312e-03
-3.783783783783783772e+00,1.390892218208115115e-03
-3.663663663663662362e+00,5.930879508925558825e-03
-3.543543543543540952e+00,1.222963365401221305e-03
-3.423423423423429313e+00,5.073991643710906545e-03
-3.303303303303298577e+00,3.274263535826020186e-03
-3.183183183183182052e+00,3.446840200550396228e-03
-3.063063063063061087e+00,4.524146407479834320e-03
-2.942942942942939677e+00,1.439265821590596239e-03
-2.822822822822827593e+00,4.915395451075612980e-03
-2.702702702702706627e+00,6.060238307820760761e-04
-2.582582582582580777e+00,4.507051656567341059e-03
-2.462462462462464252e+00,2.413744170994265841e-03
-2.342342342342342842e+00,3.424725008729973767e-03
-2.222222222222226318e+00,3.768860144420894693e-03
-2.102102102102104908e+00,1.836032766997047717e-03
-1.981981981981988605e+00,4.503285705986623429e-03
-1.861861861861862533e+00,5.151847336678743567e-05
-1.741741741741741345e+00,4.491954193104379101e-03
-1.621621621621620157e+00,1.977317610354133257e-03
-1.501501501501503633e+00,3.672972320838942695e-03
-1.381381381381387108e+00,3.617147811177443169e-03
-1.261261261261265920e+00,2.097951670764239100e-03
-1.141141141141140070e+00,4.598732524275745553e-03
-1.021021021021018660e+00,1.238801047204218277e-05
-9.009009009009021351e-01,4.585080145433722415e-03
-7.807807807807856104e-01,2.173531371247952766e-03
-6.606606606606644227e-01,2.310460793382856232e-03
-5.405405405405384611e-01,2.553156680289228597e-03
-4.204204204204172735e-01,2.061848617028249828e-02
-3.003003003003007487e-01,4.585232846783465072e-02
-1.801801801801841685e-01,7.314023191423013603e-02
-6.006006006006295306e-02,1.037261282620591391e-01
6.006006006006762987e-02,1.367728449555703774e-01
1.801801801801841685e-01,1.618504353172265930e-01
3.003003003003007487e-01,1.667202674093420656e-01
4.204204204204172735e-01,1.509126582091362412e-01
5.405405405405337982e-01,1.254739627753153897e-01
6.606606606606690857e-01,9.914020852890884083e-02
7.807807807807856104e-01,7.104800794741984726e-02
9.009009009009021351e-01,3.960288106620377807e-02
1.021021021021018660e+00,1.223642687799081884e-02
1.141141141141135185e+00,5.382635350883928447e-04
1.261261261261270583e+00,1.010172019789981872e-03
1.381381381381387108e+00,4.917023667950428008e-03
1.501501501501503633e+00,2.097851928067958390e-03
1.621621621621620157e+00,3.668555628753177988e-03
1.741741741741736682e+00,3.775662359591902637e-03
1.861861861861862533e+00,1.670913417605290842e-03
1.981981981981988605e+00,4.360028346325643678e-03
2.102102102102104908e+00,4.642396391236433030e-04
2.222222222222221433e+00,3.912302937188300370e-03
2.342342342342338402e+00,2.244116270610950307e-03
2.462462462462464252e+00,2.701350887730916053e-03
2.582582582582580777e+00,3.378951900187292592e-03
2.702702702702706627e+00,1.066057894364419141e-03
2.822822822822823152e+00,3.750797272427598868e-03
2.942942942942939677e+00,6.579876354104947965e-04
3.063063063063065528e+00,3.372270808750392306e-03
3.183183183183182052e+00,2.173515590332936176e-03
3.303303303303298577e+00,2.352061308117078201e-03
3.423423423423415102e+00,3.235163687031800475e-03
3.543543543543540952e+00,8.741788346199407369e-04
3.663663663663666803e+00,3.659104104314984431e-03
3.783783783783783772e+00,8.129285064713144115e-04
3.903903903903900297e+00,3.338368249692404751e-03
4.024024024024016377e+00,2.404497602617955768e-03
4.144144144144151554e+00,2.271519420095023060e-03
4.264264264264268078e+00,3.559354646025287335e-03
4.384384384384384603e+00,6.031024338549507719e-04
4.504504504504501128e+00,3.946798850232169018e-03
4.624624624624618541e+00,1.331460006443553829e-03
4.744744744744753717e+00,3.346776881650031284e-03
4.864864864864870242e+00,3.088037827053994808e-03
4.984984984984986767e+00,8.140216494881075604e-04
5.105105105105103291e+00,1.347273271232661941e-03
5.225225225225219816e+00,1.622861263958172776e-02
5.345345345345354993e+00,4.058816913740865423e-02
5.465465465465471517e+00,6.745843051508650101e-02
5.585585585585588042e+00,9.432702769059424230e-02
5.705705705705704567e+00,1.209064789954981262e-01
5.825825825825821092e+00,1.417963204389006415e-01
5.945945945945956268e+00,1.478363074275003131e-01
6.066066066066072793e+00,1.359223922377744143e-01
6.186186186186189317e+00,1.128618320702762384e-01
6.306306306306305842e+00,8.721548972437510872e-02
6.426426426426422367e+00,6.121559263609319124e-02
6.546546546546548662e+00,3.428228218554785905e-02
6.666666666666674068e+00,1.105223153772001178e-02
6.786786786786790593e+00,5.648192109874422941e-04
6.906906906906907118e+00,1.678535916007897126e-04
7.027027027027023642e+00,3.988062992076540393e-03
7.147147147147149937e+00,2.356888994097199215e-03
7.267267267267266462e+00,2.715571958721435530e-03
